page|74
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,210,256,701.81|1,303,276,339.46
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||570,393.77|14,996,508.20
收到其他与经营活动有关的现金||18,042,487.68|46,057,606.90
经营活动现金流入小计||2,228,869,583.26|1,364,330,454.56
购买商品、接受劳务支付的现金||3,141,567,025.50|1,266,435,640.64
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||32,674,224.04|39,640,552.77
page|75
支付的各项税费||20,194,572.53|7,175,036.26
支付其他与经营活动有关的现金||85,814,659.78|140,305,195.47
经营活动现金流出小计||3,280,250,481.85|1,453,556,425.14
经 营 活动 产生 的 现金 流量净额||-1,051,380,898.59|-89,225,970.58
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,379,572.00|1,050,300,000.00
取得投资收益收到的现金||4,492,102.34|8,634,396.94
处置固定资产、无形资产和其他长期资产收回的现金净额|||119,502,244.28
处置子公司及其他营业单位收到的现金净额||682,952,182.07|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||690,823,856.41|1,178,436,641.22
购建固定资产、无形资产和其他长期资产支付的现金||30,987,020.45|84,512,427.47
投资支付的现金||9,379,572.00|1,050,300,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||374,393,516.78
支付其他与投资活动有关的现金|||191,525.16
投资活动现金流出小计||40,366,592.45|1,509,397,469.41
投 资 活动 产生 的 现金 流量净额||650,457,263.96|-330,960,828.19
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计|||
筹 资 活动 产生 的 现金 流量净额|||
四、汇率变动对现金及现金等价物的影响||-444,056.78|-3,218,490.14
五、现金及现金等价物净增加额||-401,367,691.41|-423,405,288.91
加：期初现金及现金等价物余||1,454,439,871.69|1,877,845,160.60
page|76
额|||
六、期末现金及现金等价物余额||1,053,072,180.28|1,454,439,871.69
