page|112
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||570,276,898.12|526,841,753.85
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||24,653,809.76|28,267,741.44
收到其他与经营活动有关的现金||29,532,094.85|28,447,566.98
经营活动现金流入小计||624,462,802.73|583,557,062.27
购买商品、接受劳务支付的现金||333,376,909.59|334,619,460.99
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||134,460,138.67|150,350,432.27
支付的各项税费||26,923,580.87|42,969,165.94
支付其他与经营活动有关的现金||46,693,064.00|36,656,335.78
经营活动现金流出小计||541,453,693.13|564,595,394.98
page|113
经营活动产生的现金流量净额||83,009,109.60|18,961,667.29
二、投资活动产生的现金流量：|||
收回投资收到的现金||88,000,000.00|
取得投资收益收到的现金||22,241,179.10|9,463,437.09
处置固定资产、无形资产和其他长期资产收回的现金净额||129,248.75|299,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||110,370,427.85|9,762,937.09
购建固定资产、无形资产和其他长期资产支付的现金||344,533,536.00|225,570,140.35
投资支付的现金||94,177,758.08|681,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||5,670,765.98|
投资活动现金流出小计||444,382,060.06|906,570,140.35
投资活动产生的现金流量净额||-334,011,632.21|-896,807,203.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||163,200.00|930,382,400.00
其中：子公司吸收少数股东投资收到的现金||163,200.00|
取得借款收到的现金||301,000,000.00|65,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||301,163,200.00|995,382,400.00
偿还债务支付的现金||70,000,000.00|
分配股利、利润或偿付利息支付的现金||35,467,372.50|63,804.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||15,536,316.64
筹资活动现金流出小计||105,467,372.50|15,600,120.64
筹资活动产生的现金流量净额||195,695,827.50|979,782,279.36
四、汇率变动对现金及现金等价物的影响||-3,319,445.00|900,295.44
五、现金及现金等价物净增加额||-58,626,140.11|102,837,038.83
加：期初现金及现金等价物余额||204,092,655.75|101,255,616.92
page|114
六、期末现金及现金等价物余额||145,466,515.64|204,092,655.75
