page|87
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|16,247,562,829.47|9,804,370,168.93
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
page|88
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|23,399,988,506.76|17,804,321,646.90
经营活动现金流入小计|39,647,551,336.23|27,608,691,815.83
购买商品、接受劳务支付的现金|13,922,168,482.87|10,675,646,041.79
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|253,245,240.46|172,628,702.77
支付的各项税费|1,145,327,624.77|722,482,133.45
支付其他与经营活动有关的现金|23,859,017,637.62|18,753,706,275.70
经营活动现金流出小计|39,179,758,985.72|30,324,463,153.71
经营活动产生的现金流量净额|467,792,350.51|-2,715,771,337.88
二、投资活动产生的现金流量：||
收回投资收到的现金|4,326,945,109.65|4,543,952,218.12
取得投资收益收到的现金|3,819,405.90|
处置固定资产、无形资产和其他长期资产收回的现金净额|1,002,175.24|687,605.75
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|4,331,766,690.79|4,544,639,823.87
购建固定资产、无形资产和其他长期资产支付的现金|6,010,345.70|11,425,120.82
page|89
投资支付的现金|3,356,333,560.61|4,002,667,681.02
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|31,356,226.48|
支付其他与投资活动有关的现金|21,507,468.72|
投资活动现金流出小计|3,415,207,601.51|4,014,092,801.84
投资活动产生的现金流量净额|916,559,089.28|530,547,022.03
三、筹资活动产生的现金流量：||
吸收投资收到的现金||76,323,300.00
其中：子公司吸收少数股东投资收到的现金||76,323,300.00
取得借款收到的现金|7,792,900,000.00|4,021,290,000.00
收到其他与筹资活动有关的现金|1,773,086,503.23|2,424,185,274.86
筹资活动现金流入小计|9,565,986,503.23|6,521,798,574.86
偿还债务支付的现金|3,900,600,000.00|2,142,935,700.00
分配股利、利润或偿付利息支付的现金|593,404,342.26|360,674,168.33
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,252,889,253.44|930,722,337.66
筹资活动现金流出小计|5,746,893,595.70|3,434,332,205.99
筹资活动产生的现金流量净额|3,819,092,907.53|3,087,466,368.87
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|5,203,444,347.32|902,242,053.02
加：期初现金及现金等价物余额|1,728,807,061.87|826,565,008.85
六、期末现金及现金等价物余额|6,932,251,409.19|1,728,807,061.87
