page|64
项目|附注|2021 年度|2020 年度
一、营业总收入||1,272,016,930.56|850,389,011.24
其中：营业收入|七、61|1,272,016,930.56|850,389,011.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||837,101,244.56|778,564,191.79
其中：营业成本|七、61|674,355,010.37|610,457,123.23
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,394,202.26|4,780,468.17
销售费用|七、63|490,362.78|318,810.12
管理费用|七、64|86,850,831.53|75,557,179.61
研发费用|七、65|2,507,506.03|
财务费用|七、66|66,503,331.59|87,450,610.66
其中：利息费用||81,482,851.06|99,939,644.62
利息收入||16,409,253.32|13,033,114.12
加：其他收益|七、67|30,491,009.72|21,412,287.18
投资收益（损失以“－”号填列）|七、68|-161,638.13|3,248.97
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融|||
page|65
资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-3,648,363.67|19,840,523.86
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|七、73|82,742.68|383,581.05
三、营业利润（亏损以“－”号填列）||461,679,436.60|113,464,460.51
加：营业外收入|七、74|104,332.34|1,043,927.47
减：营业外支出|七、75|27,723,715.13|573,091.46
四、利润总额（亏损总额以“－”号填列）||434,060,053.81|113,935,296.52
减：所得税费用|七、76|105,653,814.67|47,005,269.43
五、净利润（净亏损以“－”号填列）||328,406,239.14|66,930,027.09
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||328,406,239.14|66,912,329.60
2.终止经营净利润（净亏损以“－”号填列）|||17,697.49
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||318,435,546.63|99,207,391.30
2.少数股东损益（净亏损以“-”号填列）||9,970,692.51|-32,277,364.21
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综|||
page|66
合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||328,406,239.14|66,930,027.09
（一）归属于母公司所有者的综合收益总额||318,435,546.63|99,207,391.30
（二）归属于少数股东的综合收益总额||9,970,692.51|-32,277,364.21
八、每股收益：|||
（一）基本每股收益(元/股)||0.24|0.07
（二）稀释每股收益(元/股)||0.24|0.07
