page|95
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||95,135,525.62|32,377,181.97
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||3,804,869.11|669,258.07
经营活动现金流入小计||98,940,394.73|33,046,440.04
购买商品、接受劳务支付的现金||33,499,610.47|16,998,703.55
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||61,649,585.77|72,921,168.24
支付的各项税费||222,090.72|248,329.50
支付其他与经营活动有关的现金||38,156,879.67|16,453,977.76
经营活动现金流出小计||133,528,166.63|106,622,179.05
经营活动产生的现金流量净额||-34,587,771.90|-73,575,739.01
二、投资活动产生的现金流量：|||
收回投资收到的现金||11,570,916.30|95,196,286.81
page|96
取得投资收益收到的现金||5,500.00|746,831.00
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额||171,278,556.12|
收到其他与投资活动有关的现金||922,108.00|
投资活动现金流入小计||183,777,080.42|95,943,117.81
购建固定资产、无形资产和其他长期资产支付的现金||167,937,458.67|69,822,741.75
投资支付的现金||127,400,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||4,889,982.23|
投资活动现金流出小计||300,227,440.90|69,822,741.75
投资活动产生的现金流量净额||-116,450,360.48|26,120,376.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||582,857,049.82|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||175,000,000.00|
收到其他与筹资活动有关的现金||131,312,930.50|144,437,238.03
筹资活动现金流入小计||889,169,980.32|144,437,238.03
偿还债务支付的现金||3,750,000.00|2,500,000.00
分配股利、利润或偿付利息支付的现金||8,255,857.64|2,493,123.26
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||362,957,923.20|102,202,284.80
筹资活动现金流出小计||374,963,780.84|107,195,408.06
筹资活动产生的现金流量净额||514,206,199.48|37,241,829.97
四、汇率变动对现金及现金等价物的影响||411.38|
五、现金及现金等价物净增加额||363,168,478.48|-10,213,532.98
加：期初现金及现金等价物余额||15,401,762.47|25,615,295.45
六、期末现金及现金等价物余额||378,570,240.95|15,401,762.47
