page|79
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|519,062,028.82|437,364,291.99
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|810,838.70|574,317.42
收到其他与经营活动有关的现金|15,856,873.41|30,889,817.74
经营活动现金流入小计|535,729,740.93|468,828,427.15
购买商品、接受劳务支付的现金|382,914,302.83|326,385,114.46
page|80
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|70,505,624.95|55,179,215.55
支付的各项税费|18,209,735.17|18,054,192.61
支付其他与经营活动有关的现金|52,563,977.09|45,308,775.67
经营活动现金流出小计|524,193,640.04|444,927,298.29
经营活动产生的现金流量净额|11,536,100.89|23,901,128.86
二、投资活动产生的现金流量：||
收回投资收到的现金||40,160,328.76
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计||40,160,328.76
购建固定资产、无形资产和其他长期资产支付的现金|13,252,149.71|33,899,381.77
投资支付的现金||64,244,500.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|13,252,149.71|98,143,881.77
投资活动产生的现金流量净额|-13,252,149.71|-57,983,553.01
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|45,748,413.02|70,000,000.00
page|81
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|45,748,413.02|70,000,000.00
偿还债务支付的现金|80,286,342.24|50,000,000.00
分配股利、利润或偿付利息支付的现金|1,229,915.02|1,684,444.33
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,740,000.00|
筹资活动现金流出小计|83,256,257.26|51,684,444.33
筹资活动产生的现金流量净额|-37,507,844.24|18,315,555.67
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-39,223,893.06|-15,766,868.48
加：期初现金及现金等价物余额|228,247,973.61|244,014,842.09
六、期末现金及现金等价物余额|189,024,080.55|228,247,973.61
