page|107
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||339,353,558.86|338,938,682.69
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||11,877,306.27|15,415,720.16
收到其他与经营活动有关的现金|七、78|45,041,272.88|12,793,165.72
经营活动现金流入小计||396,272,138.01|367,147,568.57
购买商品、接受劳务支付的现金||115,942,752.52|120,681,010.43
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||128,258,002.05|118,788,234.67
支付的各项税费||30,635,045.85|38,149,571.30
支付其他与经营活动有关的现金|七、78|67,963,312.44|60,399,125.83
经营活动现金流出小计||342,799,112.86|338,017,942.23
经营活动产生的现金流量净额|七、79|53,473,025.15|29,129,626.34
二、投资活动产生的现金流量：|||
收回投资收到的现金||870,000,000.00|46,000,000.00
page|108
取得投资收益收到的现金||5,105,525.29|332,353.52
处置固定资产、无形资产和其他长期资产收回的现金净额||98,188.59|44,117.74
处置子公司及其他营业单位收到的现金净额|||448,248.04
收到其他与投资活动有关的现金|七、78|959,721.99|495,736.14
投资活动现金流入小计||876,163,435.87|47,320,455.44
购建固定资产、无形资产和其他长期资产支付的现金||15,570,225.72|12,400,197.82
投资支付的现金||1,150,240,000.00|46,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||1,165,810,225.72|58,400,197.82
投资活动产生的现金流量净额||-289,646,789.85|-11,079,742.38
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||477,404,556.35|22,319,200.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78||2,000,000.00
筹资活动现金流入小计||477,404,556.35|24,319,200.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||15,564,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|17,961,951.55|3,788,679.25
筹资活动现金流出小计||17,961,951.55|19,352,679.25
筹资活动产生的现金流量净额||459,442,604.80|4,966,520.75
四、汇率变动对现金及现金等价物的影响|||-5,395.76
五、现金及现金等价物净增加额||223,268,840.10|23,011,008.95
加：期初现金及现金等价物余额|七、79|82,562,301.44|59,551,292.49
六、期末现金及现金等价物余额|七、79|305,831,141.54|82,562,301.44
