page|84
项目|2020 年度|2019 年度
一、营业总收入|1,598,674,368.85|1,734,366,846.10
其中：营业收入|1,598,674,368.85|1,734,366,846.10
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,551,930,241.81|1,675,209,676.46
其中：营业成本|1,207,709,235.44|1,267,181,744.33
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|11,603,586.45|13,853,869.58
销售费用|93,427,423.59|113,623,258.30
管理费用|157,654,470.18|178,750,180.91
研发费用|66,384,304.86|82,198,248.57
财务费用|15,151,221.29|19,602,374.77
其中：利息费用|16,398,130.34|27,743,081.37
利息收入|6,124,845.41|8,170,659.09
加：其他收益|1,604,470.95|3,372,246.32
page|85
投资收益（损失以“－”号填列）|22,234,254.15|13,302,664.97
其中：对联营企业和合营企业的投资收益|16,280,090.73|13,203,379.67
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-48,824,734.57|4,754,029.64
信用减值损失（损失以“-”号填列）|-4,534,538.82|-3,046,144.72
资产减值损失（损失以“-”号填列）|-15,082,534.75|-317,852,847.78
资产处置收益（损失以“-”号填列）|-487,960.89|2,003,862.32
三、营业利润（亏损以“－”号填列）|1,653,083.11|-238,309,019.61
加：营业外收入|22,827,055.18|32,170,209.51
减：营业外支出|684,818.42|10,895,352.63
四、利润总额（亏损总额以“－”号填列）|23,795,319.87|-217,034,162.73
减：所得税费用|9,046,938.41|-23,784,964.90
五、净利润（净亏损以“－”号填列）|14,748,381.46|-193,249,197.83
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|14,748,381.46|-193,249,197.83
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|7,830,783.21|-198,378,903.28
2.少数股东损益|6,917,598.25|5,129,705.45
六、其他综合收益的税后净额|-2,095,570.98|-406,953.76
归属母公司所有者的其他综合收益的税后净额|-2,026,483.59|-455,025.82
（一）不能重分类进损益的其他综合收益|1,484,657.81|-1,020,000.00
1.重新计量设定受益计划变||
page|86
动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|1,484,657.81|-1,020,000.00
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-3,511,141.40|564,974.18
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-3,511,141.40|564,974.18
7.其他||
归属于少数股东的其他综合收益的税后净额|-69,087.39|48,072.06
七、综合收益总额|12,652,810.48|-193,656,151.59
归属于母公司所有者的综合收益总额|5,804,299.62|-198,833,929.10
归属于少数股东的综合收益总额|6,848,510.86|5,177,777.51
八、每股收益：||
（一）基本每股收益|0.0074|-0.1871
（二）稀释每股收益|0.0074|-0.1871
