page|74
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||426,916,883.51|291,249,045.04
结算备付金||-|-
拆出资金||-|-
交易性金融资产||33,000,000.00|-
以公允价值计量且其变动计入当期损益的金融资产||-|-
衍生金融资产||-|-
应收票据||31,352,637.89|60,283,229.05
应收账款||175,879,213.36|181,135,304.64
应收款项融资||32,017,041.91|-
预付款项||1,248,643.78|1,411,566.86
应收保费||-|-
应收分保账款||-|-
应收分保合同准备金||-|-
其他应收款||3,552,319.42|2,872,603.95
其中：应收利息|||
应收股利|||
买入返售金融资产||-|-
存货||46,789,844.32|39,841,133.97
持有待售资产||-|-
一年内到期的非流动资产||-|-
其他流动资产||2,808,443.96|226,942,949.90
流动资产合计||753,565,028.15|803,735,833.41
非流动资产：|||
发放贷款和垫款||-|-
债权投资||-|-
可供出售金融资产||-|3,550,000.00
其他债权投资||-|-
持有至到期投资||-|-
长期应收款||-|-
长期股权投资||-|-
其他权益工具投资||3,550,000.00|-
page|75
其他非流动金融资产||-|-
投资性房地产||-|-
固定资产||120,511,858.94|88,784,487.58
在建工程||52,619,542.38|19,423,034.39
生产性生物资产||-|-
油气资产||-|-
使用权资产||-|-
无形资产||61,026,889.16|39,184,345.67
开发支出||-|-
商誉||-|-
长期待摊费用||1,078,598.89|1,796,705.90
递延所得税资产||2,430,276.88|2,383,567.31
其他非流动资产||1,386,949.79|-
非流动资产合计||242,604,116.04|155,122,140.85
资产总计||996,169,144.19|958,857,974.26
流动负债：|||
短期借款||-|26,000,000.00
向中央银行借款||-|-
拆入资金||-|-
交易性金融负债||-|-
以公允价值计量且其变动计入当期损益的金融负债||-|-
衍生金融负债||-|-
应付票据||34,542,301.26|15,169,095.77
应付账款||57,576,232.64|45,385,528.61
预收款项||143,541.24|1,091,579.89
卖出回购金融资产款||-|-
吸收存款及同业存放||-|-
代理买卖证券款||-|-
代理承销证券款||-|-
应付职工薪酬||13,428,368.05|9,934,605.72
应交税费||8,002,767.40|10,888,689.91
其他应付款||4,812,315.90|4,250,186.76
其中：应付利息|||
应付股利|||
应付手续费及佣金||-|-
应付分保账款||-|-
持有待售负债||-|-
一年内到期的非流动负债||-|-
其他流动负债||-|-
page|76
流动负债合计||118,505,526.49|112,719,686.66
非流动负债：||-|-
保险合同准备金||-|-
长期借款||-|-
应付债券||-|-
其中：优先股||-|-
永续债||-|-
租赁负债||-|-
长期应付款||119,951.73|390,728.86
长期应付职工薪酬||-|-
预计负债||-|-
递延收益||3,203,897.64|3,293,897.64
递延所得税负债||2,300,877.70|1,344,686.40
其他非流动负债||-|-
非流动负债合计||5,624,727.07|5,029,312.90
负债合计||124,130,253.56|117,748,999.56
所有者权益（或股东权益）：||-|-
实收资本（或股本）||96,000,000.00|96,000,000.00
其他权益工具||-|-
其中：优先股||-|-
永续债||-|-
资本公积||518,187,412.72|518,187,412.72
减：库存股||-|-
其他综合收益||3,670,492.48|2,548,632.45
专项储备||-|-
盈余公积||33,486,015.93|23,763,081.53
一般风险准备||-|-
未分配利润||220,694,969.50|200,609,848.00
归属于母公司所有者权益（或股东权益）合计||872,038,890.63|841,108,974.70
少数股东权益||-|-
所有者权益（或股东权益）合计||872,038,890.63|841,108,974.70
负债和所有者权益（或股东权益）总计||996,169,144.19|958,857,974.26
