page|75
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,076,628,946.21|1,800,393,583.72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
page|76
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,248,073.21|3,989,947.25
收到其他与经营活动有关的现金|七、78|15,087,232.33|41,167,135.73
经营活动现金流入小计||2,092,964,251.75|1,845,550,666.70
购买商品、接受劳务支付的现金||1,208,873,910.49|1,094,920,077.53
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||229,668,934.80|195,817,860.35
支付的各项税费||152,616,277.81|135,017,039.28
支付其他与经营活动有关的现金|七、78|88,543,702.48|119,574,789.63
经营活动现金流出小计||1,679,702,825.58|1,545,329,766.79
经营活动产生的现金流量净额||413,261,426.17|300,220,899.91
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,087,423,757.23|560,713,280.70
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,666,203.75|393,363.66
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,089,089,960.98|561,106,644.36
购建固定资产、无形资产和其他长期资产支付的现金||269,675,618.73|81,437,437.76
投资支付的现金||2,650,000,000.00|1,575,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||14,616,977.37|
支付其他与投资活动有关的现金|七、78||200,000.00
page|77
投资活动现金流出小计||2,934,292,596.10|1,656,637,437.76
投资活动产生的现金流量净额||154,797,364.88|-1,095,530,793.40
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||87,405,600.00|819,779,561.34
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78|326,245.00|
筹资活动现金流入小计||87,731,845.00|819,779,561.34
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||92,665,480.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|22,481,954.37|16,977,674.58
筹资活动现金流出小计||115,147,434.37|16,977,674.58
筹资活动产生的现金流量净额||-27,415,589.37|802,801,886.76
四、汇率变动对现金及现金等价物的影响||107,973.04|-51,046.51
五、现金及现金等价物净增加额||540,751,174.72|7,440,946.76
加：期初现金及现金等价物余额||557,772,823.87|550,331,877.11
六、期末现金及现金等价物余额||1,098,523,998.59|557,772,823.87
