page|78
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|1,318,893,856.21|1,386,778,848.03
其中：营业收入|七、61|1,318,893,856.21|1,386,778,848.03
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|1,198,930,669.43|1,197,761,784.58
其中：营业成本|七、61|441,486,041.82|448,712,004.59
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|14,862,604.55|14,521,740.15
销售费用|七、63|310,328,782.13|308,523,392.80
管理费用|七、64|324,084,099.30|309,514,726.24
研发费用|七、65|114,430,986.95|109,648,855.89
财务费用|七、66|-6,261,845.32|6,841,064.91
其中：利息费用|七、66|3,767,567.75|10,899,320.40
利息收入|七、66|6,071,332.87|6,250,581.10
加：其他收益|七、67|8,779,386.80|4,010,435.42
|投资收益（损失以“－”号填列）  七、68|39,790,547.10|-27,627,738.68
其中：对联营企业和合营企业的投资收益|七、68|-13,382,187.72|-28,398,866.68
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填|||
page|79
列）|||
公允价值变动收益（损失以“－”号填列）|七、70|5,722,114.34|1,669,397.86
|信用减值损失（损失以“-”号填列）  七、71|-18,284,030.35|-20,543,490.21
|资产减值损失（损失以“-”号填列）  七、72|-269,900,237.50|-47,615,227.34
资产处置收益（损失以“－”号填列）|七、73|21,242,302.01|9,997,983.62
三、营业利润（亏损以“－”号填列）||-92,686,730.82|108,908,424.12
加：营业外收入|七、74|7,568,173.25|14,387,079.81
减：营业外支出|七、75|3,974,202.44|9,820,625.63
四、利润总额（亏损总额以“－”号填列）||-89,092,760.01|113,474,878.30
减：所得税费用|七、76|37,828,858.82|59,520,180.71
五、净利润（净亏损以“－”号填列）||-126,921,618.83|53,954,697.59
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-126,921,618.83|53,954,697.59
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-126,864,303.09|49,694,801.50
2.少数股东损益（净亏损以“-”号填列）||-57,315.74|4,259,896.09
六、其他综合收益的税后净额||192,460,179.82|33,509,377.25
（一）归属母公司所有者的其他综合收益的税后净额||192,460,179.82|33,509,377.25
1．不能重分类进损益的其他综合收益||223,835,446.33|24,235,068.32
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||223,835,446.33|24,235,068.32
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-31,375,266.51|9,274,308.93
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-31,375,266.51|9,274,308.93
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||65,538,560.99|87,464,074.84
（一）归属于母公司所有者的综合收益总额||65,595,876.73|83,204,178.75
（二）归属于少数股东的综合收益总额||-57,315.74|4,259,896.09
八、每股收益：|||
（一）基本每股收益(元/股)||-0.27|0.11
page|80
（二）稀释每股收益(元/股)||-0.27|0.11
