page|96
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|2,907,034,806.36|2,280,777,892.06
其中：营业收入|七、61|2,907,034,806.36|2,280,777,892.06
利息收入|||
page|97
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,819,629,979.10|2,354,557,934.49
其中：营业成本|七、61|2,568,631,238.87|2,088,217,297.30
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|13,684,597.20|14,452,296.81
销售费用|七、63|22,531,783.94|20,331,030.89
管理费用|七、64|141,919,762.36|137,746,179.42
研发费用|七、65|89,765.92|252,074.12
财务费用|七、66|72,772,830.81|93,559,055.95
其中：利息费用||72,629,188.62|93,516,766.44
利息收入||1,584,746.17|1,732,182.09
加：其他收益|七、67|8,806,122.76|31,431,395.20
投资收益（损失以“－”号填列）|七、68|-213,556.10|-262,589,886.43
其中：对联营企业和合营企业的投资收益||-331.05|-259,880,768.69
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
|信用减值损失（损失以“-”号填列）  七、71|134,350.73|-436,956.84
|资产减值损失（损失以“-”号填列）  七、72||-4,535,705.84  -1,905,087,119.00
资产处置收益（损失以“－”号填列）|七、73|214,816,069.10|-553,181.10
三、营业利润（亏损以“－”号填列）|||306,412,107.91  -2,211,015,790.60
加：营业外收入|七、74|1,260,387.39|4,043,738.57
减：营业外支出|七、75|1,829,823.06|39,483,822.34
四、利润总额（亏损总额以“－”号填列）|||305,842,672.24  -2,246,455,874.37
减：所得税费用|七、76|-14,485.28|-136,381.16
五、净利润（净亏损以“－”号填列）|||305,857,157.52  -2,246,319,493.21
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）|||305,857,157.52  -2,246,319,493.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）|||305,773,112.41  -2,246,326,308.10
2.少数股东损益（净亏损以“-”号填||84,045.11|6,814.89
page|98
列）|||
六、其他综合收益的税后净额||-5,739,009.99|-360,301.28
（一）归属母公司所有者的其他综合收益的税后净额||-5,739,006.09|-414,265.14
1．不能重分类进损益的其他综合收益||-5,700,000.00|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-5,700,000.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-39,006.09|-414,265.14
（1）权益法下可转损益的其他综合收益|||819,045.07
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-39,006.09|-1,233,310.21
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-3.90|53,963.86
七、综合收益总额|||300,118,147.53  -2,246,679,794.49
（一）归属于母公司所有者的综合收益总额|||300,034,106.32  -2,246,740,573.24
（二）归属于少数股东的综合收益总额||84,041.21|60,778.75
八、每股收益：|||
（一）基本每股收益(元/股)||0.1505|-1.1055
（二）稀释每股收益(元/股)||0.1505|-1.1055
