page|60
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|1,401,197,550.73|1,593,047,741.75
其中：营业收入|七、61|1,401,197,550.73|1,593,047,741.75
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|1,268,422,667.91|1,471,825,484.12
其中：营业成本|七、61|1,068,018,767.95|1,200,991,997.39
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|11,345,470.67|12,322,024.32
销售费用|七、63|38,148,253.51|94,622,355.86
管理费用|七、64|67,918,987.18|73,901,929.38
研发费用|七、65|71,465,004.19|80,145,970.22
财务费用|七、66|11,526,184.41|9,841,206.95
其中：利息费用||11,286,062.32|10,495,129.86
利息收入||764,574.81|824,631.92
加：其他收益|七、67|13,138,294.18|9,283,700.92
投资收益（损失以“－”号填列）|七、68|-3,325,473.46|-3,291,234.67
其中：对联营企业和合营企业的投资收益||837,359.33|2,194,300.26
page|61
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-1,177,121.11|-412,849.98
资产减值损失（损失以“-”号填列）|七、72|-2,855,416.77|-1,677,376.03
资产处置收益（损失以“－”号填列）|七、73|176,693.26|408,274.71
三、营业利润（亏损以“－”号填列）||138,731,858.92|125,532,772.58
加：营业外收入|七、74|785,889.79|3,917,778.11
减：营业外支出|七、75|7,460,178.35|7,972,054.52
四、利润总额（亏损总额以“－”号填列）||132,057,570.36|121,478,496.17
减：所得税费用|七、76|20,565,257.93|15,951,878.31
五、净利润（净亏损以“－”号填列）||111,492,312.43|105,526,617.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||111,492,312.43|105,526,617.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||111,492,312.43|105,526,617.86
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|62
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动||-1,593,149.39|
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备||1,593,149.39|
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||111,492,312.43|105,526,617.86
（一）归属于母公司所有者的综合收益总额||111,492,312.43|105,526,617.86
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.60|0.57
（二）稀释每股收益(元/股)||0.60|0.57
