page|79
项目|附注|2019 年度|2018 年度
一、营业总收入||2,161,548,085.52|1,918,176,437.58
其中：营业收入|1|2,161,548,085.52|1,918,176,437.58
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,799,221,119.06|1,638,995,192.98
其中：营业成本|1|1,463,281,246.62|1,311,465,112.49
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|19,833,641.14|23,889,371.30
销售费用|3|75,315,176.32|68,969,627.57
管理费用|3|122,873,996.27|139,250,707.70
研发费用|5|111,027,269.72|98,601,597.08
财务费用|6|6,889,788.99|-3,181,223.16
其中：利息费用||10,452,810.74|963,653.30
利息收入||3,324,135.67|3,580,913.63
加：其他收益|7|17,707,016.58|24,154,109.43
投资收益（损失以“－”号填列）|8|2,592,525.64|86,147,319.92
其中：对联营企业和合营企业的投资收益||4,572,646.68|86,041,923.66
page|80
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|9||2,624,171.69
信用减值损失（损失以“-”号填列）|10|-9,213,214.25|
资产减值损失（损失以“-”号填列）|11|-10,183,461.96|-1,858,029.09
资产处置收益（损失以“－”号填列）|12|-2,018,969.04|-2,196,754.69
三、营业利润（亏损以“－”号填列）||361,210,863.43|388,052,061.86
加：营业外收入|13|1,273,503.73|673,536.85
减：营业外支出|14|11,343,459.50|5,137,746.74
四、利润总额（亏损总额以“－”号填列）||351,140,907.66|383,587,851.97
减：所得税费用|15|30,404,817.30|36,675,646.41
五、净利润（净亏损以“－”号填列）||320,736,090.36|346,912,205.56
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||320,736,090.36|346,912,205.56
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||307,716,384.92|327,969,627.11
2.少数股东损益（净亏损以“-”号填列）||13,019,705.44|18,942,578.45
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||320,736,090.36|346,912,205.56
page|81
（一）归属于母公司所有者的综合收益总额||307,716,384.92|327,969,627.11
（二）归属于少数股东的综合收益总额||13,019,705.44|18,942,578.45
八、每股收益：|||
（一）基本每股收益(元/股)||0.49|0.51
（二）稀释每股收益(元/股)||0.49|0.51
