page|76
项目|附注|2021 年度|2020 年度
一、营业总收入||9,854,901,989.18|9,816,392,579.96
其中：营业收入|七、61|9,854,901,989.18|9,816,392,579.96
二、营业总成本||10,204,481,791.61|10,077,373,552.40
其中：营业成本|七、61|7,901,259,330.02|7,741,699,061.41
page|77
税金及附加|七、62|16,325,344.63|17,229,886.67
销售费用|七、63|1,358,567,283.75|1,388,611,555.66
管理费用|七、64|534,583,486.44|567,889,538.47
研发费用|七、65|256,462,742.00|193,609,582.63
财务费用|七、66|137,283,604.77|168,333,927.56
其中：利息费用||176,822,607.69|175,098,238.94
利息收入||14,751,044.08|6,278,779.08
加：其他收益|七、67|35,128,560.41|48,903,579.72
公允价值变动收益（损失以“－”号填列）|七、70|-62,951,149.70|30,858,026.82
|信用减值损失（损失以“-”号填列）  七、71|12,778,413.07|-86,938,379.15
|资产减值损失（损失以“-”号填列）  七、72|-15,570,664.96|-59,620,310.57
资产处置收益（损失以“－”号填列）|七、73|28,863.78|-4,970,994.81
三、营业利润（亏损以“－”号填列）||-380,165,779.83|-332,749,050.43
加：营业外收入|七、74|980,681.39|12,071,236.69
减：营业外支出|七、75|5,303,976.49|8,027,853.41
四、利润总额（亏损总额以“－”号填列）||-384,489,074.93|-328,705,667.15
减：所得税费用|七、76|-138,521,646.92|-98,715,772.49
五、净利润（净亏损以“－”号填列）||-245,967,428.01|-229,989,894.66
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-245,967,428.01|-229,989,894.66
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-245,967,428.01|-229,989,894.66
六、其他综合收益的税后净额||-195,739,754.96|14,879,204.26
（一）归属母公司所有者的其他综合收益的税后净额||-195,739,754.96|14,879,204.26
1．不能重分类进损益的其他综合收益||27,337,550.30|-14,352,131.48
（1）重新计量设定受益计划变动额||27,337,550.30|-14,352,131.48
2．将重分类进损益的其他综合收益||-223,077,305.26|29,231,335.74
（5）现金流量套期储备||7,624,504.68|3,600,852.57
（6）外币财务报表折算差额||-230,701,809.94|25,630,483.17
七、综合收益总额||-441,707,182.97|-215,110,690.40
（一）归属于母公司所有者的综合收益总额||-441,707,182.97|-215,110,690.40
八、每股收益：|||
（一）基本每股收益(元/股)||-0.34|-0.28
（二）稀释每股收益(元/股)||-0.34|-0.28
