page|74
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,072,218,427.72|1,862,274,808.62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||287,089.08|32,556,565.57
收到其他与经营活动有关的现金|附注七（76）|64,972,709.05|61,027,401.73
经营活动现金流入小计||2,137,478,225.85|1,955,858,775.92
购买商品、接受劳务支付的现||613,204,617.30|638,679,674.87
page|75
金|||
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||131,078,032.58|120,012,395.84
支付的各项税费||270,832,461.46|220,187,423.02
支付其他与经营活动有关的现金|附注七（76）|656,831,272.49|460,285,657.25
经营活动现金流出小计||1,671,946,383.83|1,439,165,150.98
经营活动产生的现金流量净额||465,531,842.02|516,693,624.94
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,340,000,000.00|1,070,000,000.00
取得投资收益收到的现金||26,954,546.05|25,102,312.78
处置固定资产、无形资产和其他长期资产收回的现金净额||17,012.34|1,300.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,366,971,558.39|1,095,103,612.78
购建固定资产、无形资产和其他长期资产支付的现金||6,420,710.37|11,343,846.34
投资支付的现金||2,060,000,000.00|1,140,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,066,420,710.37|1,151,343,846.34
投资活动产生的现金流量净额||-699,449,151.98|-56,240,233.56
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||842,140,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||842,140,000.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支|||
page|76
付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七（76）|70,157,017.82|
筹资活动现金流出小计||70,157,017.82|
筹资活动产生的现金流量净额||771,982,982.18|
四、汇率变动对现金及现金等价物的影响||17,282.02|-5,220.75
五、现金及现金等价物净增加额||538,082,954.24|460,448,170.63
加：期初现金及现金等价物余额||1,563,449,985.59|1,103,001,814.96
六、期末现金及现金等价物余额||2,101,532,939.83|1,563,449,985.59
