page|79
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||969,447,665.85|904,929,090.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||39,325,729.61|18,482,565.45
收到其他与经营活动有关的现金|七、78|18,784,740.73|210,079,596.46
经营活动现金流入小计||1,027,558,136.19|1,133,491,252.02
购买商品、接受劳务支付的现金||735,804,348.17|598,124,837.09
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|80
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||85,236,795.03|83,769,096.29
支付的各项税费||33,312,143.44|19,074,497.95
支付其他与经营活动有关的现金|七、78|108,902,220.51|92,853,738.66
经营活动现金流出小计||963,255,507.15|793,822,169.99
经营活动产生的现金流量净额||64,302,629.04|339,669,082.03
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||340,806.09|
处置固定资产、无形资产和其他长期资产收回的现金净额||316,097.94|32,923.94
处置子公司及其他营业单位收到的现金净额||30,511,862.26|40,904,930.02
收到其他与投资活动有关的现金|七、78|159,000,000.00|31,015,135.24
投资活动现金流入小计||190,168,766.29|71,952,989.20
购建固定资产、无形资产和其他长期资产支付的现金||19,796,285.28|13,215,956.79
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|159,000,000.00|31,001,064.75
投资活动现金流出小计||178,796,285.28|44,217,021.54
投资活动产生的现金流量净额||11,372,481.01|27,735,967.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||420,376,812.93|745,504,796.23
收到其他与筹资活动有关的现金|七、78|74,320,500.00|
筹资活动现金流入小计||494,697,312.93|745,504,796.23
偿还债务支付的现金||598,362,548.71|806,134,109.18
分配股利、利润或偿付利息支付的现金||33,428,131.03|27,721,539.89
其中：子公司支付给少数股东的股利、利润||300,000.00|1,023,173.10
page|81
支付其他与筹资活动有关的现金|七、78|58,066,024.58|322,173,437.08
筹资活动现金流出小计||689,856,704.32|1,156,029,086.15
筹资活动产生的现金流量净额||-195,159,391.39|-410,524,289.92
四、汇率变动对现金及现金等价物的影响||-19,672,068.75|7,609,020.63
五、现金及现金等价物净增加额||-139,156,350.09|-35,510,219.60
加：期初现金及现金等价物余额||348,387,226.76|383,897,446.36
六、期末现金及现金等价物余额||209,230,876.67|348,387,226.76
