page|94
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,026,034,947.40|2,869,327,823.73
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|14,220,940.61|24,206,453.93
收到其他与经营活动有关的现金|26,581,945.42|63,556,717.36
经营活动现金流入小计|3,066,837,833.43|2,957,090,995.02
购买商品、接受劳务支付的现金|1,935,405,443.94|1,629,737,626.00
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|677,711,714.04|556,000,061.61
支付的各项税费|122,503,320.27|138,148,645.83
支付其他与经营活动有关的现金|163,205,733.03|190,918,196.32
经营活动现金流出小计|2,898,826,211.28|2,514,804,529.76
经营活动产生的现金流量净额|168,011,622.15|442,286,465.26
二、投资活动产生的现金流量：||
收回投资收到的现金|1,951,000,000.00|1,734,230,137.28
取得投资收益收到的现金|13,079,402.55|24,143,879.03
处置固定资产、无形资产和其他长期资产收回的现金净额|244,940.71|146,836.72
处置子公司及其他营业单位收到的现金净额|240,266,848.85|
收到其他与投资活动有关的现金|20,725,084.46|1,923,957.29
page|95
投资活动现金流入小计|2,225,316,276.57|1,760,444,810.32
购建固定资产、无形资产和其他长期资产支付的现金|57,480,789.25|69,392,124.12
投资支付的现金|2,230,300,000.00|2,176,710,798.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|2,287,780,789.25|2,246,102,922.12
投资活动产生的现金流量净额|-62,464,512.68|-485,658,111.80
三、筹资活动产生的现金流量：||
吸收投资收到的现金||12,230,000.00
其中：子公司吸收少数股东投资收到的现金||8,280,000.00
取得借款收到的现金|228,000,000.00|446,500,000.00
收到其他与筹资活动有关的现金|96,560,000.00|20,000,000.00
筹资活动现金流入小计|324,560,000.00|478,730,000.00
偿还债务支付的现金|284,705,900.00|246,000,000.00
分配股利、利润或偿付利息支付的现金|24,006,330.32|42,214,674.00
其中：子公司支付给少数股东的股利、利润|2,153,643.90|665,000.00
支付其他与筹资活动有关的现金|182,160,269.61|286,507,601.00
筹资活动现金流出小计|490,872,499.93|574,722,275.00
筹资活动产生的现金流量净额|-166,312,499.93|-95,992,275.00
四、汇率变动对现金及现金等价物的影响|2,630,246.10|1,730,448.65
五、现金及现金等价物净增加额|-58,135,144.36|-137,633,472.89
加：期初现金及现金等价物余额|771,946,600.93|909,580,073.82
六、期末现金及现金等价物余额|713,811,456.57|771,946,600.93
