page|85
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,193,133,627.53|2,748,763,538.19
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|92,832,834.40|52,723,343.46
收到其他与经营活动有关的现金|23,163,448.71|28,338,475.03
经营活动现金流入小计|3,309,129,910.64|2,829,825,356.68
购买商品、接受劳务支付的现金|2,220,927,090.39|1,744,005,681.31
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
page|86
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|620,611,229.77|553,539,488.14
支付的各项税费|153,654,422.94|107,621,678.29
支付其他与经营活动有关的现金|122,629,650.31|125,959,173.10
经营活动现金流出小计|3,117,822,393.41|2,531,126,020.84
经营活动产生的现金流量净额|191,307,517.23|298,699,335.84
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额||60,965.88
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计||60,965.88
购建固定资产、无形资产和其他长期资产支付的现金|178,786,688.98|127,036,933.70
投资支付的现金||2,500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|178,786,688.98|129,536,933.70
投资活动产生的现金流量净额|-178,786,688.98|-129,475,967.82
三、筹资活动产生的现金流量：||
吸收投资收到的现金|34,845,792.78|17,869,971.48
其中：子公司吸收少数股东投资收到的现金||17,869,971.48
取得借款收到的现金|160,010,000.00|235,474,400.00
收到其他与筹资活动有关的现金|129,179,490.04|11,957,193.28
筹资活动现金流入小计|324,035,282.82|265,301,564.76
偿还债务支付的现金|132,356,300.00|219,200,000.00
分配股利、利润或偿付利息支付的现金|26,000,947.21|17,858,136.34
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|142,085,208.00|83,617,551.01
筹资活动现金流出小计|300,442,455.21|320,675,687.35
筹资活动产生的现金流量净额|23,592,827.61|-55,374,122.59
page|87
四、汇率变动对现金及现金等价物的影响|-4,206,309.53|-7,999,788.44
五、现金及现金等价物净增加额|31,907,346.33|105,849,456.99
加：期初现金及现金等价物余额|331,120,969.16|225,271,512.17
六、期末现金及现金等价物余额|363,028,315.49|331,120,969.16
