page|105
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,531,755,662.18|5,567,403,842.17
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||36,410,043.58|
收到其他与经营活动有关的现金||256,611,111.33|133,340,018.36
经营活动现金流入小计||5,824,776,817.09|5,700,743,860.53
购买商品、接受劳务支付的现金||5,780,831,593.61|4,987,951,188.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||303,741,679.09|298,002,483.54
page|106
支付的各项税费||78,784,963.53|96,866,214.65
支付其他与经营活动有关的现金||186,909,701.57|118,441,193.77
经营活动现金流出小计||6,350,267,937.80|5,501,261,080.17
经营活动产生的现金流量净额||-525,491,120.71|199,482,780.36
二、投资活动产生的现金流量：|||
收回投资收到的现金||52,283,579.81|
取得投资收益收到的现金||4,266,920.93|
处置固定资产、无形资产和其他长期资产收回的现金净额||29,721,238.85|38,703,129.79
处置子公司及其他营业单位收到的现金净额||1,240,836.97|20,000,000.00
收到其他与投资活动有关的现金||1,666,876,674.84|1,514,182,383.24
投资活动现金流入小计||1,754,389,251.40|1,572,885,513.03
购建固定资产、无形资产和其他长期资产支付的现金||88,493,251.81|243,949,012.80
投资支付的现金||2,100,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||404,949,660.05
支付其他与投资活动有关的现金||336,308,125.11|1,392,870,343.18
投资活动现金流出小计||426,901,376.92|2,041,769,016.03
投资活动产生的现金流量净额||1,327,487,874.48|-468,883,503.00
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,217,789,209.76|12,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||680,000,000.00|1,678,050,000.00
收到其他与筹资活动有关的现金||75,619,432.37|195,999,191.46
筹资活动现金流入小计||3,973,408,642.13|1,886,049,191.46
偿还债务支付的现金||1,587,556,134.15|1,394,103,980.04
分配股利、利润或偿付利息支付的现金||60,113,529.14|110,238,647.44
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||253,828,609.80|477,628,325.54
筹资活动现金流出小计||1,901,498,273.09|1,981,970,953.02
筹资活动产生的现金流量净额||2,071,910,369.04|-95,921,761.56
四、汇率变动对现金及现金等价物的影响||-88,067.36|-19,386,547.29
五、现金及现金等价物净增加额||2,873,819,055.45|-384,709,031.49
加：期初现金及现金等价物余||84,775,121.14|469,484,152.63
page|107
额|||
六、期末现金及现金等价物余额||2,958,594,176.59|84,775,121.14
