page|113
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,821,402,307.70|1,153,409,836.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,593,225.80|26,749,049.01
收到其他与经营活动有关的现金|七、78|177,055,313.49|91,315,916.95
经营活动现金流入小计||2,008,050,846.99|1,271,474,802.91
购买商品、接受劳务支付的现金||1,587,770,515.51|1,068,825,160.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||172,881,727.97|124,775,977.42
支付的各项税费||92,211,388.36|26,906,473.75
支付其他与经营活动有关的现金|七、78|106,599,599.67|81,767,390.83
经营活动现金流出小计||1,959,463,231.51|1,302,275,002.87
经营活动产生的现金流量净额||48,587,615.48|-30,800,199.96
二、投资活动产生的现金流量：|||
page|114
收回投资收到的现金||2,056,454,153.90|755,000,000.00
取得投资收益收到的现金||21,972,833.29|2,182,245.78
处置固定资产、无形资产和其他长期资产收回的现金净额||27,050.00|16,134.65
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|190,000,000.00|
投资活动现金流入小计||2,268,454,037.19|757,198,380.43
购建固定资产、无形资产和其他长期资产支付的现金||510,407,661.63|214,100,696.39
投资支付的现金||1,946,861,863.93|1,464,592,289.97
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|40,000,000.00|191,755,000.00
投资活动现金流出小计||2,497,269,525.56|1,870,447,986.36
投资活动产生的现金流量净额||-228,815,488.37|-1,113,249,605.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,803,177,020.23
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||631,643,418.98|317,640,155.00
收到其他与筹资活动有关的现金|七、78|20,000,000.00|
筹资活动现金流入小计||651,643,418.98|2,120,817,175.23
偿还债务支付的现金||430,975,119.22|465,706,406.02
分配股利、利润或偿付利息支付的现金||51,656,207.80|11,835,991.90
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|67,937,136.63|24,527,610.31
筹资活动现金流出小计||550,568,463.65|502,070,008.23
筹资活动产生的现金流量净额||101,074,955.33|1,618,747,167.00
四、汇率变动对现金及现金等价物的影响||778,518.73|4,181,557.55
五、现金及现金等价物净增加额||-78,374,398.83|478,878,918.66
加：期初现金及现金等价物余额||530,695,976.41|51,817,057.75
六、期末现金及现金等价物余额||452,321,577.58|530,695,976.41
