page|100
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|809,782,217.76|808,643,947.92
其中：营业收入|七、61|809,782,217.76|808,643,947.92
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|672,669,702.77|651,515,261.51
其中：营业成本|七、61|105,759,403.01|59,248,549.04
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|8,693,292.55|11,821,807.43
销售费用|七、63|391,283,899.26|473,150,281.28
管理费用|七、64|88,057,364.13|62,365,340.12
page|101
研发费用|七、65|102,268,769.50|93,107,213.43
财务费用|七、66|-23,393,025.68|-48,177,929.79
其中：利息费用||1,408,555.35|418,415.07
利息收入||24,571,651.25|48,634,483.30
加：其他收益|七、67|19,065,048.81|39,690,534.58
投资收益（损失以“－”号填列）|七、68|-6,040,007.77|11,324,533.27
其中：对联营企业和合营企业的投资收益||-2,905,098.01|-336,806.79
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|41,682,746.54|1,363,561.60
信用减值损失（损失以“-”号填列）|七、71|455,578.78|716,174.92
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|七、73|18,375.37|
三、营业利润（亏损以“－”号填列）||192,294,256.72|210,223,490.78
加：营业外收入|七、74|4,098,857.32|3,855.09
减：营业外支出|七、75|7,536,049.60|2,203,542.98
四、利润总额（亏损总额以“－”号填列）||188,857,064.44|208,023,802.89
减：所得税费用|七、76|21,415,427.16|24,668,809.30
五、净利润（净亏损以“－”号填列）||167,441,637.28|183,354,993.59
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||167,441,637.28|183,354,993.59
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||147,985,907.50|183,358,787.55
2.少数股东损益（净亏损以“-”号填列）||19,455,729.78|-3,793.96
六、其他综合收益的税后净额||-171,462,365.09|257,365,043.77
（一）归属母公司所有者的其他综合收益的税后净额||-171,462,365.09|257,365,043.77
1．不能重分类进损益的其他综合收益||-162,562,024.35|301,675,579.20
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变||-162,562,024.35|301,675,579.20
page|102
动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-8,900,340.74|-44,310,535.43
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-8,900,340.74|-44,310,535.43
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-4,020,727.81|440,720,037.36
（一）归属于母公司所有者的综合收益总额||-23,476,457.59|440,723,831.32
（二）归属于少数股东的综合收益总额||19,455,729.78|-3,793.96
八、每股收益：|||
（一）基本每股收益(元/股)||0.94|1.15
（二）稀释每股收益(元/股)||0.94|1.15
