page|121
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||465,535,546.33|442,186,068.14
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|122
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|41,029,744.06|28,162,849.16
经营活动现金流入小计||506,565,290.39|470,348,917.30
购买商品、接受劳务支付的现金||252,755,082.26|201,903,818.91
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||86,463,660.02|66,916,341.14
支付的各项税费||41,905,991.79|51,760,413.47
支付其他与经营活动有关的现金|七、78|53,687,717.21|77,250,242.55
经营活动现金流出小计|七、79|434,812,451.28|397,830,816.07
经 营 活动 产生 的 现金 流量净额||71,752,839.11|72,518,101.23
二、投资活动产生的现金流量：|||
收回投资收到的现金||473,500,000.00|309,613,094.31
取得投资收益收到的现金||2,781,439.40|
处置固定资产、无形资产和其他长期资产收回的现金净额||244,798.99|102,451.84
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||476,526,238.39|309,715,546.15
购建固定资产、无形资产和其他长期资产支付的现金||56,766,560.83|44,644,043.83
投资支付的现金||647,400,000.00|309,300,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||8,813,272.18
支付其他与投资活动有关的现金|七、78||
page|123
投资活动现金流出小计||704,166,560.83|362,757,316.01
投 资 活动 产生 的 现金 流量净额||-227,640,322.44|-53,041,769.86
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||634,391,763.65|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78|145,318.97|4,905,775.21
筹资活动现金流入小计||634,537,082.62|4,905,775.21
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||8,000,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|15,865,448.89|3,470,000.00
筹资活动现金流出小计||23,865,448.89|3,470,000.00
筹 资 活动 产生 的 现金 流量净额||610,671,633.73|1,435,775.21
四、汇率变动对现金及现金等价物的影响||-2,243,700.88|39,187.11
五、现金及现金等价物净增加额  七、79||452,540,449.52|20,951,293.69
加：期初现金及现金等价物余额|七、79|91,134,213.26|70,182,919.57
六、期末现金及现金等价物余额  七、79||543,674,662.78|91,134,213.26
