page|77
项目|附注|2021 年度|2020 年度
一、营业总收入||703,665,407.31|464,167,939.36
其中：营业收入||703,665,407.31|464,167,939.36
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||521,705,144.60|407,059,447.87
其中：营业成本||445,589,331.91|290,130,961.27
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||7,015,971.34|5,636,742.90
销售费用||11,580,667.64|7,815,034.86
管理费用||33,977,898.26|79,549,045.03
研发费用||39,440,990.05|38,099,177.63
财务费用||-15,899,714.60|-14,171,513.82
其中：利息费用||1,689,597.93|785,368.07
利息收入||17,767,131.74|15,175,762.00
加：其他收益||7,398,377.01|11,804,675.30
投资收益（损失以“－”号填列）||2,109,884.98|3,295,599.36
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|78
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-2,256,800.67|6,506,000.53
资产减值损失（损失以“-”号填列）||-27,246,993.10|-861,086.65
资产处置收益（损失以“－”号填列）||486,143.26|203,804.92
三、营业利润（亏损以“－”号填列）||162,450,874.19|78,057,484.95
加：营业外收入||14,544.43|8,991.73
减：营业外支出||219,310.02|671,518.13
四、利润总额（亏损总额以“－”号填列）||162,246,108.60|77,394,958.55
减：所得税费用||23,985,189.29|8,985,722.37
五、净利润（净亏损以“－”号填列）||138,260,919.31|68,409,236.18
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||138,260,919.31|68,409,236.18
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||136,886,595.17|71,777,302.46
2.少数股东损益（净亏损以“-”号填列）||1,374,324.14|-3,368,066.28
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||137,907,582.37|68,409,236.18
（一）归属于母公司所有者的综合收益总额||136,533,258.23|71,777,302.46
（二）归属于少数股东的综合收益总额||1,374,324.14|-3,368,066.28
八、每股收益：|||
（一）基本每股收益(元/股)||0.37|0.19
（二）稀释每股收益(元/股)||0.37|0.19
