page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,102,305,090.15|1,102,827,141.48
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||296,469.48|
收到其他与经营活动有关的现金|附注五、（五十）|107,789,386.48|96,609,427.83
经营活动现金流入小计||1,210,390,946.11|1,199,436,569.31
购买商品、接受劳务支付的现金||931,412,663.58|823,220,990.74
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|61
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||113,791,579.63|113,347,002.06
支付的各项税费||29,033,675.06|42,633,562.54
支付其他与经营活动有关的现金|附注五、（五十）|169,737,971.97|180,679,716.97
经营活动现金流出小计||1,243,975,890.24|1,159,881,272.31
经营活动产生的现金流量净额||-33,584,944.13|39,555,297.00
二、投资活动产生的现金流量：|||
收回投资收到的现金||69,000,000.00|65,000,000.00
取得投资收益收到的现金||17,108,539.20|11,000,704.23
处置固定资产、无形资产和其他长期资产收回的现金净额||619,450.00|201,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||86,727,989.20|76,201,704.23
购建固定资产、无形资产和其他长期资产支付的现金||13,919,936.99|31,054,958.96
投资支付的现金||9,000,000.00|62,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||202,490,197.92|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||225,410,134.91|93,054,958.96
投资活动产生的现金流量净额||-138,682,145.71|-16,853,254.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||356,990,000.00|275,500,000.00
收到其他与筹资活动有关的现金||3,486,771.29|
筹资活动现金流入小计||360,476,771.29|275,500,000.00
偿还债务支付的现金||262,900,000.00|222,600,000.00
分配股利、利润或偿付利息支付的现金||14,898,121.55|10,703,616.32
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现|附注五、（五十）|1,463,786.50|333,300.00
page|62
金|||
筹资活动现金流出小计||279,261,908.05|233,636,916.32
筹资活动产生的现金流量净额||81,214,863.24|41,863,083.68
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-91,052,226.60|64,565,125.95
加：期初现金及现金等价物余额||310,347,167.64|245,782,041.69
六、期末现金及现金等价物余额||219,294,941.04|310,347,167.64
