page|103
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,428,119,695.72|7,327,265,610.15
收到的税费返还||77,200,768.84|43,366,621.49
收到其他与经营活动有关的现金|七、78|145,411,201.55|114,301,543.03
经营活动现金流入小计||11,650,731,666.11|7,484,933,774.67
购买商品、接受劳务支付的现金||6,383,338,070.47|4,234,361,596.33
支付给职工及为职工支付的现金||996,218,967.81|910,697,604.10
支付的各项税费||964,981,599.99|694,969,841.39
支付其他与经营活动有关的现金|七、78|714,254,652.24|500,566,066.49
经营活动现金流出小计||9,058,793,290.51|6,340,595,108.31
经营活动产生的现金流量净额||2,591,938,375.60|1,144,338,666.36
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,331,800.00|5,000,000.00
取得投资收益收到的现金|||692,421.66
处置固定资产、无形资产和其他长期资产收回的现金净额||65,860,295.13|10,114,958.36
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|5,716,558.17|
投资活动现金流入小计||72,908,653.30|15,807,380.02
购建固定资产、无形资产和其他长期资产支付的现金||477,106,267.34|447,008,886.90
投资支付的现金||98,000,000.00|600,000.00
取得子公司及其他营业单位支付的现金净额|||2,545,235,100.00
支付其他与投资活动有关的现金|七、78||9,380.27
投资活动现金流出小计||575,106,267.34|2,992,853,367.17
投资活动产生的现金流量净额||-502,197,614.04|-2,977,045,987.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,350,000.00|1,000,000.00
其中：子公司吸收少数股东投资收到的现金||6,350,000.00|1,000,000.00
取得借款收到的现金||1,543,947,439.17|1,688,400,000.00
收到其他与筹资活动有关的现金|七、78|2,201,251.00|2,131,233,609.11
筹资活动现金流入小计||1,552,498,690.17|3,820,633,609.11
偿还债务支付的现金||1,609,580,000.00|950,529,717.06
分配股利、利润或偿付利息支付的现金||443,342,072.20|157,765,120.50
支付其他与筹资活动有关的现金|七、78|657,567,468.79|953,770,777.42
筹资活动现金流出小计||2,710,489,540.99|2,062,065,614.98
筹资活动产生的现金流量净额||-1,157,990,850.82|1,758,567,994.13
四、汇率变动对现金及现金等价物的影响||-62,963.33|1,052,854.58
五、现金及现金等价物净增加额||931,686,947.41|-73,086,472.08
加：期初现金及现金等价物余额||687,001,386.85|760,087,858.93
六、期末现金及现金等价物余额||1,618,688,334.26|687,001,386.85
