page|55
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|615,414,170.51|405,981,303.99
结算备付金||0.00|0.00
拆出资金||0.00|0.00
交易性金融资产||0.00|0.00
以公允价值计量且其变动计入当期损益的金融资产||0.00|0.00
衍生金融资产||0.00|0.00
应收票据|七、4|0.00|92,693,070.22
应收账款|七、5|524,223,217.16|427,660,846.87
应收款项融资||119,406,953.15|0.00
预付款项|七、7|98,106,768.42|11,727,566.92
应收保费||0.00|0.00
应收分保账款||0.00|0.00
应收分保合同准备金||0.00|0.00
其他应收款|七、8|1,173,537.44|588,756.70
其中：应收利息||0.00|0.00
应收股利||0.00|0.00
买入返售金融资产||0.00|0.00
存货|七、9|951,296,590.72|1,119,713,009.10
持有待售资产||0.00|0.00
一年内到期的非流动资产||0.00|0.00
其他流动资产|七、12|22,600,060.56|27,029,149.63
流动资产合计||2,332,221,297.96|2,085,393,703.43
非流动资产：|||
发放贷款和垫款||0.00|0.00
债权投资||0.00|0.00
可供出售金融资产||0.00|254,877,929.88
其他债权投资||0.00|0.00
持有至到期投资||0.00|0.00
长期应收款||0.00|0.00
长期股权投资||0.00|0.00
其他权益工具投资|七、17|254,877,929.88|0.00
其他非流动金融资产||0.00|0.00
投资性房地产|七、19|60,192,528.77|64,622,833.53
固定资产|七、20|1,535,974,618.97|1,584,814,541.41
在建工程|七、21|608,792,711.03|566,060,859.95
page|56
生产性生物资产||0.00|0.00
公益性生物资产||22,134,463.00|22,134,463.00
油气资产||0.00|0.00
使用权资产||0.00|0.00
无形资产|七、25|144,828,454.54|152,753,366.76
开发支出||0.00|0.00
商誉||0.00|0.00
长期待摊费用|七、28|8,279,250.00|10,893,750.00
递延所得税资产|七、29|31,017,057.60|59,640,084.60
其他非流动资产|七、30|15,378,653.86|73,374,004.70
非流动资产合计||2,681,475,667.65|2,789,171,833.83
资产总计||5,013,696,965.61|4,874,565,537.26
流动负债：|||
短期借款|七、31|1,802,005,252.13|1,610,878,440.00
向中央银行借款||0.00|0.00
拆入资金||0.00|0.00
交易性金融负债||0.00|0.00
以公允价值计量且其变动计入当期损益的金融负债||0.00|0.00
衍生金融负债||0.00|0.00
应付票据|七、34|18,164,784.40|15,800,000.00
应付账款|七、35|294,104,143.18|546,982,636.68
预收款项|七、36|29,682,614.12|31,507,705.27
卖出回购金融资产款||0.00|0.00
吸收存款及同业存放||0.00|0.00
代理买卖证券款||0.00|0.00
代理承销证券款||0.00|0.00
应付职工薪酬|七、37|64,749,479.71|69,404,373.66
应交税费|七、38|25,833,020.33|23,898,639.91
其他应付款|七、39|34,615,333.75|35,423,220.78
其中：应付利息||0.00|0.00
应付股利||0.00|0.00
应付手续费及佣金||0.00|0.00
应付分保账款||0.00|0.00
持有待售负债||0.00|0.00
一年内到期的非流动负债||253,852.80|0.00
其他流动负债||0.00|0.00
流动负债合计||2,269,408,480.42|2,333,895,016.30
非流动负债：|||
保险合同准备金||0.00|0.00
长期借款|七、43|299,900,000.00|100,000,000.00
应付债券||0.00|0.00
其中：优先股||0.00|0.00
page|57
永续债||0.00|0.00
租赁负债||0.00|0.00
长期应付款||0.00|0.00
长期应付职工薪酬||0.00|0.00
预计负债||0.00|0.00
递延收益|七、49|-3,443,716.89|-6,650,590.56
递延所得税负债|七、29|5,259,297.82|6,311,157.38
其他非流动负债||0.00|0.00
非流动负债合计||301,715,580.93|99,660,566.82
负债合计||2,571,124,061.35|2,433,555,583.12
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|1,783,340,326.00|1,783,340,326.00
其他权益工具||0.00|0.00
其中：优先股||0.00|0.00
永续债||0.00|0.00
资本公积||0.00|0.00
减：库存股||0.00|0.00
其他综合收益|七、55|-47,841,044.75|-19,133,152.70
专项储备||0.00|0.00
盈余公积|七、57|152,691,637.71|152,691,637.71
一般风险准备||0.00|0.00
未分配利润|七、58|291,485,880.87|274,790,914.75
归属于母公司所有者权益（或股东权益）合计||2,179,676,799.83|2,191,689,725.76
少数股东权益||262,896,104.43|249,320,228.38
所有者权益（或股东权益）合计||2,442,572,904.26|2,441,009,954.14
负债和所有者权益（或股东权益）总计||5,013,696,965.61|4,874,565,537.26
