page|74
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,186,562,874.97|1,494,333,369.29
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||100,271.44|
收到其他与经营活动有关的现金||61,874,325.84|105,011,096.12
经营活动现金流入小计||1,248,537,472.25|1,599,344,465.41
购买商品、接受劳务支付的现金||842,611,110.91|642,232,802.16
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||371,162,379.37|389,279,806.88
支付的各项税费||20,835,622.08|28,015,751.16
支付其他与经营活动有关的现金||115,347,318.23|142,169,754.31
经营活动现金流出小计||1,349,956,430.59|1,201,698,114.51
经营活动产生的现金流量净额||-101,418,958.34|397,646,350.90
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||697,670.00|1,531,069.56
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||463,077,118.53|288,500,930.20
投资活动现金流入小计||463,774,788.53|290,031,999.76
购建固定资产、无形资产和其他长期资产支付的现金||100,292,930.71|129,302,967.39
投资支付的现金||1,990,600.00|
质押贷款净增加额|||
page|75
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||330,000,000.00|380,013,035.48
投资活动现金流出小计||432,283,530.71|509,316,002.87
投资活动产生的现金流量净额||31,491,257.82|-219,284,003.11
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||320,000,000.00|286,286,689.66
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||320,000,000.00|286,286,689.66
偿还债务支付的现金||301,427,058.36|374,604,550.00
分配股利、利润或偿付利息支付的现金||45,123,167.97|45,359,094.15
其中：子公司支付给少数股东的股利、利润||297,149.00|280,329.00
支付其他与筹资活动有关的现金|||12,220,000.00
筹资活动现金流出小计||346,550,226.33|432,183,644.15
筹资活动产生的现金流量净额||-26,550,226.33|-145,896,954.49
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-96,477,926.85|32,465,393.30
加：期初现金及现金等价物余额||663,944,644.35|631,479,251.05
六、期末现金及现金等价物余额||567,466,717.50|663,944,644.35
