page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||766,550,047.61|1,277,891,740.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||600,752.94|2,446,202.08
收到其他与经营活动有关的现金|十七、78|29,333,542.78|85,481,101.61
经营活动现金流入小计||796,484,343.33|1,365,819,044.39
购买商品、接受劳务支付的现金||501,733,566.95|856,979,931.96
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|68
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||134,724,147.45|225,516,477.85
支付的各项税费||39,197,278.02|72,651,450.79
支付其他与经营活动有关的现金|十七、78|105,963,783.84|121,870,694.76
经营活动现金流出小计||781,618,776.26|1,277,018,555.36
经营活动产生的现金流量净额||14,865,567.07|88,800,489.03
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,732,000.00|72,048,742.96
取得投资收益收到的现金||19,630,578.69|14,145,596.79
处置固定资产、无形资产和其他长期资产收回的现金净额||1,082,783.12|13,531.33
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|十七、78|140,638,887.21|610,204,245.23
投资活动现金流入小计||174,084,249.02|696,412,116.31
购建固定资产、无形资产和其他长期资产支付的现金||21,545,424.07|32,069,711.19
投资支付的现金||4,346,265.65|13,095,305.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||100,500,000.00|70,000,000.00
投资活动现金流出小计||126,391,689.72|115,165,016.19
投资活动产生的现金流量净额|十七、78|47,692,559.30|581,247,100.12
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||73,000,000.00|99,900,000.00
page|69
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||73,000,000.00|99,900,000.00
偿还债务支付的现金||90,000,000.00|111,320,000.00
分配股利、利润或偿付利息支付的现金||3,226,949.96|17,397,256.82
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|十七、78|150,000,000.00|29,956,000.00
筹资活动现金流出小计||243,226,949.96|158,673,256.82
筹资活动产生的现金流量净额||-170,226,949.96|-58,773,256.82
四、汇率变动对现金及现金等价物的影响||-1,336,360.98|216,124.13
五、现金及现金等价物净增加额||-109,005,184.57|611,490,456.46
加：期初现金及现金等价物余额||721,525,723.83|110,035,267.37
六、期末现金及现金等价物余额||612,520,539.26|721,525,723.83
