page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||561,874,188.02|552,019,693.33
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||22,465,762.63|20,667,128.76
收到其他与经营活动有关的现金||88,224,021.74|32,052,309.64
经营活动现金流入小计||672,563,972.39|604,739,131.73
购买商品、接受劳务支付的现金||278,787,074.50|299,449,659.04
客户贷款及垫款净增加额|||
page|84
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||124,717,387.48|124,264,744.31
支付的各项税费||35,114,309.62|31,769,401.30
支付其他与经营活动有关的现金||101,993,954.73|37,224,885.21
经营活动现金流出小计||540,612,726.33|492,708,689.86
经营活动产生的现金流量净额||131,951,246.06|112,030,441.87
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||22,450,539.58|2,497,154.47
处置固定资产、无形资产和其他长期资产收回的现金净额||287,734.41|335,122.44
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,832,140,260.68|290,840,000.00
投资活动现金流入小计||1,854,878,534.67|293,672,276.91
购建固定资产、无形资产和其他长期资产支付的现金||84,427,254.20|69,050,485.20
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||1,572,880,045.83|720,840,000.00
投资活动现金流出小计||1,657,307,300.03|789,890,485.20
投资活动产生的现金流量净额||197,571,234.64|-496,218,208.29
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||504,831,084.92
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||35,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||539,831,084.92
偿还债务支付的现金|||35,000,000.00
分配股利、利润或偿付利息支付的现金||42,000,000.00|22,357,038.33
其中：子公司支付给少数股东|||
page|85
的股利、利润|||
支付其他与筹资活动有关的现金||4,100,000.00|13,610,377.33
筹资活动现金流出小计||46,100,000.00|70,967,415.66
筹资活动产生的现金流量净额||-46,100,000.00|468,863,669.26
四、汇率变动对现金及现金等价物的影响||4,627,277.28|4,206,147.55
五、现金及现金等价物净增加额||288,049,757.98|88,882,050.39
加：期初现金及现金等价物余额||147,674,197.85|58,792,147.46
六、期末现金及现金等价物余额||435,723,955.83|147,674,197.85
