page|153
项目|2020 年度|2019 年度
一、营业总收入|15,388,050,229.67|16,553,252,894.93
其中：营业收入|15,388,050,229.67|16,553,252,894.93
利息收入||
page|154
已赚保费||
手续费及佣金收入||
二、营业总成本|15,602,345,607.20|16,579,810,406.62
其中：营业成本|12,850,871,672.57|13,455,692,376.85
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|150,315,512.44|153,065,726.91
销售费用|1,945,803,799.56|2,320,362,519.95
管理费用|280,245,684.56|330,687,143.82
研发费用|380,638,922.91|334,218,689.69
财务费用|-5,529,984.84|-14,216,050.60
其中：利息费用|88,262,152.17|93,523,492.74
利息收入|139,603,245.84|133,568,862.29
加：其他收益|104,122,180.27|110,281,102.69
投资收益（损失以“－”号填列）|78,127,214.62|-32,695,507.49
其中：对联营企业和合营企业的投资收益|-3,500,527.61|-8,049,228.81
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|41,614,800.19|52,993,630.16
信用减值损失（损失以“-”号填列）|-17,058,488.00|4,633,296.89
资产减值损失（损失以“-”号填列）|-78,711,657.91|-30,409,004.57
资产处置收益（损失以“-”号填列）|-500,976.21|-9,537,945.52
三、营业利润（亏损以“－”号填列）|-86,702,304.57|68,708,060.47
加：营业外收入|8,468,605.41|6,479,922.98
减：营业外支出|7,644,641.64|5,409,757.70
四、利润总额（亏损总额以“－”号填列）|-85,878,340.80|69,778,225.75
减：所得税费用|-6,756,228.32|26,266,024.94
五、净利润（净亏损以“－”号填列）|-79,122,112.48|43,512,200.81
page|155
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-79,122,112.48|43,512,200.81
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-85,565,716.91|56,441,479.14
2.少数股东损益|6,443,604.43|-12,929,278.33
六、其他综合收益的税后净额|-2,992,457.19|-2,068,017.04
归属母公司所有者的其他综合收益的税后净额|-2,519,653.81|-787,861.10
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-2,519,653.81|-787,861.10
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-2,519,653.81|-787,861.10
7.其他||
归属于少数股东的其他综合收益的税后净额|-472,803.38|-1,280,155.94
七、综合收益总额|-82,114,569.67|41,444,183.77
归属于母公司所有者的综合收益总额|-88,085,370.72|55,653,618.04
归属于少数股东的综合收益总额|5,970,801.05|-14,209,434.27
八、每股收益：||
（一）基本每股收益|-0.0819|0.0540
（二）稀释每股收益|-0.0819|0.0540
