page|59
项目|附注|2020 年度|2019 年度
一、营业总收入||49,101,201.73|71,911,170.78
其中：营业收入||49,101,201.73|71,911,170.78
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||48,522,817.41|60,907,683.42
其中：营业成本||20,222,447.37|25,520,917.04
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,395,480.17|1,877,623.20
销售费用||1,293,621.45|1,868,437.32
管理费用||22,807,711.71|29,209,092.59
研发费用||1,049,913.50|992,348.45
财务费用||1,753,643.21|1,439,264.82
page|60
其中：利息费用||255,529.22|944,603.68
利息收入||765,872.87|235,608.66
加：其他收益||257,931.12|51,057.88
投资收益（损失以“－”号填列）||447,044.78|686,408.78
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-13,616.16|20,928.84
信用减值损失（损失以“-”号填列）||-3,067,298.97|-740,803.60
资产减值损失（损失以“-”号填列）||-161,925.09|-29,483.73
资产处置收益（损失以“－”号填列）||-48,966.80|-61,403.88
三、营业利润（亏损以“－”号填列）||-2,008,446.80|10,930,191.65
加：营业外收入|||2,532,625.82
减：营业外支出||4,678,624.11|4,700,115.26
四、利润总额（亏损总额以“－”号填列）||-6,687,070.91|8,762,702.21
减：所得税费用||2,437,448.62|5,733,156.88
五、净利润（净亏损以“－”号填列）||-9,124,519.53|3,029,545.33
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-9,124,519.53|3,029,545.33
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-9,124,519.53|3,125,734.02
2.少数股东损益（净亏损以“-”号填列）|||-96,188.69
六、其他综合收益的税后净额||-1,915,527.40|3,308,259.91
（一）归属母公司所有者的其他综合收益的税后净额||-1,915,527.40|3,308,259.91
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,915,527.40|3,308,259.91
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,915,527.40|3,308,259.91
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-11,040,046.93|6,337,805.24
（一）归属于母公司所有者的综合收益总额||-11,040,046.93|6,433,993.93
（二）归属于少数股东的综合收益总额|||-96,188.69
八、每股收益：|||
（一）基本每股收益(元/股)||-0.0616|0.0211
page|61
（二）稀释每股收益(元/股)||-0.0616|0.0211
