page|56
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,225,837,513.01|1,915,561,615.05
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||24,035,703.44|27,305,068.35
收到其他与经营活动有关的现金|七、78|58,129,692.99|108,010,438.78
经营活动现金流入小计||2,308,002,909.44|2,050,877,122.18
购买商品、接受劳务支付的现金||1,945,436,985.02|1,687,956,088.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||186,311,003.37|127,164,448.82
支付的各项税费||44,333,583.04|40,999,881.66
支付其他与经营活动有关的现金|七、78|59,074,332.44|37,582,422.64
page|57
经营活动现金流出小计||2,235,155,903.87|1,893,702,841.49
经营活动产生的现金流量净额||72,847,005.57|157,174,280.69
二、投资活动产生的现金流量：|||
收回投资收到的现金||120,000,000.00|20,000,000.00
取得投资收益收到的现金||1,337,671.24|
处置固定资产、无形资产和其他长期资产收回的现金净额||6,871.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||121,344,542.24|20,000,000.00
购建固定资产、无形资产和其他长期资产支付的现金||64,062,780.12|228,137,774.99
投资支付的现金||257,035,000.00|10,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||321,097,780.12|238,137,774.99
投资活动产生的现金流量净额||-199,753,237.88|-218,137,774.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||200,000,000.00
收到其他与筹资活动有关的现金|七、78|96,374,329.02|65,007,757.60
筹资活动现金流入小计||96,374,329.02|265,007,757.60
偿还债务支付的现金||20,000,000.00|100,000,000.00
分配股利、利润或偿付利息支付的现金||14,198,128.97|7,356,173.60
其中：子公司支付给少数股东的股利、利润||3,769,976.20|
支付其他与筹资活动有关的现金|七、78|76,518,318.23|72,738,517.52
筹资活动现金流出小计||110,716,447.20|180,094,691.12
筹资活动产生的现金流量净额||-14,342,118.18|84,913,066.48
四、汇率变动对现金及现金等价物的影响||-1,006,080.01|-1,828,483.10
五、现金及现金等价物净增加额||-142,254,430.50|22,121,089.08
page|58
加：期初现金及现金等价物余额||285,379,943.72|263,258,854.64
六、期末现金及现金等价物余额||143,125,513.22|285,379,943.72
