page|52
项目|附注|2020 年度|2019 年度
一、营业总收入||2,290,768,888.73|2,016,359,407.05
其中：营业收入|七、61|2,290,768,888.73|2,016,359,407.05
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,107,598,330.54|2,011,785,525.27
其中：营业成本|七、61|1,919,077,128.62|1,840,960,217.03
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|15,892,292.88|12,763,237.20
销售费用|七、63|28,450,751.15|74,568,368.49
管理费用|七、64|99,314,630.64|83,281,365.20
研发费用|七、65|28,637,884.00|748,369.60
财务费用|七、66|16,225,643.25|-536,032.25
其中：利息费用||13,666,470.84|945,561.31
利息收入||2,221,417.71|1,183,397.96
page|53
加：其他收益|七、67|4,471,941.92|38,106,308.34
投资收益（损失以“－”号填列）|七、68|6,482,221.90|-4,918,627.35
其中：对联营企业和合营企业的投资收益|七、68|5,144,550.66|-4,918,627.35
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|104,355.55|
信用减值损失（损失以“-”号填列）|七、71|-5,131,011.01|1,477,563.03
资产减值损失（损失以“-”号填列）|七、72|-56,345,848.65|-45,900,821.49
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||132,752,217.90|-6,661,695.69
加：营业外收入|七、74|221,519.68|52,383,295.40
减：营业外支出|七、75|375,036.80|594,615.09
四、利润总额（亏损总额以“－”号填列）||132,598,700.78|45,126,984.62
减：所得税费用|七、76|17,376,989.09|18,987,698.91
五、净利润（净亏损以“－”号填列）||115,221,711.69|26,139,285.71
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||115,221,711.69|26,139,285.71
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||111,092,861.60|19,887,043.96
2.少数股东损益（净亏损以“-”号填列）||4,128,850.09|6,252,241.75
六、其他综合收益的税后净额||115,221,711.69|26,139,285.71
（一）归属母公司所有者的其他综合收益的税后净额||111,092,861.60|19,887,043.96
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|54
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||4,128,850.09|6,252,241.75
七、综合收益总额||115,221,711.69|26,139,285.71
（一）归属于母公司所有者的综合收益总额||111,092,861.60|19,887,043.96
（二）归属于少数股东的综合收益总额||4,128,850.09|6,252,241.75
八、每股收益：|||
（一）基本每股收益(元/股)||0.1287|0.0230
（二）稀释每股收益(元/股)||0.1287|0.0230
