page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,410,645,254.82|2,534,322,466.41
客户存款和同业存放款项净增加|||
page|88
额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78(1)|30,295,843.24|36,406,143.87
经营活动现金流入小计||2,440,941,098.06|2,570,728,610.28
购买商品、接受劳务支付的现金||2,158,552,080.79|2,017,109,622.71
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||104,353,162.05|97,743,387.46
支付的各项税费||169,387,742.60|115,439,761.43
支付其他与经营活动有关的现金|七、78(2)|31,386,823.60|37,157,224.43
经营活动现金流出小计||2,463,679,809.04|2,267,449,996.03
经营活动产生的现金流量净额||-22,738,710.98|303,278,614.25
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||936,319.45|2,720,567.00
处置固定资产、无形资产和其他长期资产收回的现金净额||7,001,752.09|4,036,400.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78(3)|31,730,000.00|81,140,000.00
投资活动现金流入小计||39,668,071.54|87,896,967.00
购建固定资产、无形资产和其他长期资产支付的现金||42,595,402.09|34,973,650.57
投资支付的现金||28,282,742.00|74,289,600.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78(4)|31,730,000.00|81,140,000.00
投资活动现金流出小计||102,608,144.09|190,403,250.57
投资活动产生的现金流量净额||-62,940,072.55|-102,506,283.57
三、筹资活动产生的现金流量：|||
page|89
吸收投资收到的现金||164,402,000.00|7,983,641.70
其中：子公司吸收少数股东投资收到的现金|||7,983,641.70
取得借款收到的现金||977,579,088.09|1,107,024,389.62
收到其他与筹资活动有关的现金|七、78(5)|21,052,000.00|4,986,000.00
筹资活动现金流入小计||1,163,033,088.09|1,119,994,031.32
偿还债务支付的现金||778,367,954.49|1,216,153,997.01
分配股利、利润或偿付利息支付的现金||44,676,340.09|52,202,710.58
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78(6)|7,253,229.52|27,195,926.94
筹资活动现金流出小计||830,297,524.10|1,295,552,634.53
筹资活动产生的现金流量净额||332,735,563.99|-175,558,603.21
四、汇率变动对现金及现金等价物的影响||-85,256.42|-88,873.31
五、现金及现金等价物净增加额||246,971,524.04|25,124,854.16
加：期初现金及现金等价物余额||336,672,400.74|311,547,546.58
六、期末现金及现金等价物余额||583,643,924.78|336,672,400.74
