page|67
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|六（一）|91,071,801.35|163,247,828.86
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|六（二）|499,495,156.48|629,438,478.05
应收款项融资|六（三）|2,740,000.00|3,302,511.42
预付款项|六（四）|8,112,292.40|7,372,706.74
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|六（五）|17,353,513.42|3,297,260.53
其中：应收利息|六（五）|255,345.21|314,778.14
page|68
应收股利|||
买入返售金融资产|||
存货|六（六）|152,875,409.38|160,839,578.72
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|六（七）|48,360,456.18|49,309,965.78
流动资产合计||820,008,629.21|1,016,808,330.10
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|六（八）|38,877,973.33|39,921,520.82
其他权益工具投资|六（九）|200,000.00|200,000.00
其他非流动金融资产|六（十）||
投资性房地产|六（十一）|11,658,573.23|
固定资产|六（十二）|380,492,228.17|350,063,682.39
在建工程|六（十三）|3,658,915.84|48,199,575.34
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|六（十四）|92,339,400.14|97,335,970.66
开发支出|||
商誉|六（十五）|16,237,072.42|146,282,416.65
长期待摊费用|六（十六）|9,703,961.34|8,443,573.71
递延所得税资产|六（十七）|26,243,921.97|8,511,465.06
其他非流动资产|六（十八）|1,692,098.02|3,564,891.43
非流动资产合计||581,104,144.46|702,523,096.06
资产总计||1,401,112,773.67|1,719,331,426.16
流动负债：|||
短期借款|六（十九）|84,706,801.54|98,439,746.46
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|六（二十）|72,725,000.00|107,789,208.89
应付账款|六（二十一）|88,334,793.80|144,583,161.69
预收款项|六（二十二）|651,762.60|20,211,379.82
合同负债|六（二十三）|18,598,616.18|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|六（二十四）|15,628,422.20|18,497,164.68
应交税费|六（二十五）|9,776,980.36|12,725,634.84
其他应付款|六（二十六）|144,927,680.55|135,663,222.26
其中：应付利息|六（二十六）|2,846,425.66|10,756,738.64
page|69
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|六（二十七）|15,022,916.66|15,000,000.00
其他流动负债|六（二十八）|3,455,945.39|2,350,000.00
流动负债合计||453,828,919.28|555,259,518.64
非流动负债：|||
保险合同准备金|||
长期借款|六（二十九）|40,060,833.33|10,038,194.44
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|六（三十）|6,287,357.49|10,907,383.39
递延收益|六（三十一）|23,632,058.75|27,349,669.08
递延所得税负债|六（十七）|1,022,333.00|1,541,407.48
其他非流动负债|||
非流动负债合计||71,002,582.57|49,836,654.39
负债合计||524,831,501.85|605,096,173.03
所有者权益（或股东权益）：|||
实收资本（或股本）|六（三十二）|260,000,000.00|260,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|六（三十三）|536,882,560.10|518,836,531.17
减：库存股|||
其他综合收益|||
专项储备|六（三十四）|18,079,733.34|16,476,657.02
盈余公积|六（三十五）|59,312,785.49|59,312,785.49
一般风险准备|||
未分配利润|六（三十六）|-88,199,932.16|189,271,048.94
归属于母公司所有者权益（或股东权益）合计||786,075,146.77|1,043,897,022.62
少数股东权益||90,206,125.05|70,338,230.51
所有者权益（或股东权益）合计||876,281,271.82|1,114,235,253.13
负债和所有者权益（或股东权益）总计||1,401,112,773.67|1,719,331,426.16
