page|87
项目|附注|2020 年度|2019 年度
一、营业总收入||8,157,251,595.28|6,959,518,488.42
其中：营业收入||8,157,251,595.28|6,959,518,488.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,424,929,137.44|6,632,443,028.01
其中：营业成本||6,704,184,992.00|5,972,583,792.56
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||12,605,275.63|23,383,509.07
销售费用||97,272,565.06|91,863,993.25
管理费用||202,529,071.87|179,118,711.98
研发费用||258,302,599.59|212,281,109.17
财务费用||150,034,633.29|153,211,911.98
其中：利息费用||79,171,480.84|115,455,593.26
利息收入||14,634,474.73|6,404,966.61
加：其他收益||80,560,243.16|33,502,531.63
投资收益（损失以“－”号填列）||103,762,090.54|4,280,562.11
其中：对联营企业和合营企业的投资收益||7,548,252.16|1,736,690.22
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|88
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||91,341.60|-254,834.25
信用减值损失（损失以“-”号填列）||-126,801,982.70|-33,733,131.56
资产减值损失（损失以“-”号填列）||-340,053,193.94|-189,507,551.36
资产处置收益（损失以“－”号填列）||-588,091.81|4,244,947.89
三、营业利润（亏损以“－”号填列）||449,292,864.69|145,607,984.87
加：营业外收入||392,624,270.02|32,014,038.02
减：营业外支出||107,762,279.83|8,185,886.88
四、利润总额（亏损总额以“－”号填列）||734,154,854.88|169,436,136.01
减：所得税费用||219,139,475.61|57,522,736.14
五、净利润（净亏损以“－”号填列）||515,015,379.27|111,913,399.87
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||515,015,379.27|111,913,399.87
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||323,312,794.72|101,531,719.79
2.少数股东损益（净亏损以“-”号填列）||191,702,584.55|10,381,680.08
六、其他综合收益的税后净额||2,196,138,929.64|34,658,852.57
（一）归属母公司所有者的其他综合收益的税后净额||1,971,525,422.78|34,603,217.69
1．不能重分类进损益的其他综合收益||2,110,534,967.83|31,578,456.25
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,110,534,967.83|31,578,456.25
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-139,009,545.05|3,024,761.44
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|89
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-139,009,545.05|3,024,761.44
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||224,613,506.86|55,634.88
七、综合收益总额||2,711,154,308.91|146,572,252.44
（一）归属于母公司所有者的综合收益总额||2,294,838,217.50|136,134,937.48
（二）归属于少数股东的综合收益总额||416,316,091.41|10,437,314.96
八、每股收益：|||
（一）基本每股收益(元/股)||0.1845|0.0579
（二）稀释每股收益(元/股)||0.1845|0.0579
