page|83
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||1,307,150,529.14|1,057,276,202.70
结算备付金|||
拆出资金|||
交易性金融资产||50,000,000.00|50,000,000.00
衍生金融资产|||
应收票据||20,892,599.51|16,970,100.00
应收账款||1,862,845,213.32|739,871,903.47
应收款项融资||148,569,859.98|189,468,541.19
预付款项||584,043,894.02|276,214,765.53
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||268,474,520.83|154,962,447.85
其中：应收利息||276,250.00|
应收股利||26,988,628.45|1,025,300.00
买入返售金融资产|||
存货||2,765,578,201.41|4,436,853,873.99
合同资产|||
持有待售资产|||
一年内到期的非流动资产||4,024,061.41|
其他流动资产||143,250,684.17|232,187,703.28
流动资产合计||7,154,829,563.79|7,153,805,538.01
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||302,655,857.19|186,487,480.31
其他权益工具投资||3,114,813,836.27|145,514,939.94
其他非流动金融资产|||
投资性房地产|||
固定资产||348,400,976.45|536,211,694.01
在建工程||49,287,265.35|44,780,233.14
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||227,407,884.88|316,488,502.22
开发支出|||
商誉||196,400,457.21|553,154,973.29
长期待摊费用||4,219,489.42|4,845,553.48
递延所得税资产||80,107,003.56|92,621,642.03
page|84
其他非流动资产||628,217,134.66|415,581,422.46
非流动资产合计||4,951,509,904.99|2,295,686,440.88
资产总计||12,106,339,468.78|9,449,491,978.89
流动负债：|||
短期借款||1,555,622,781.53|2,015,430,347.83
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||718,739,650.09|217,896,214.97
应付账款||677,704,203.49|904,834,681.38
预收款项|||
合同负债||135,693,811.39|203,714,576.17
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||64,934,723.27|54,711,269.92
应交税费||387,976,420.31|193,633,663.30
其他应付款||106,934,755.70|128,453,449.68
其中：应付利息||2,075,687.88|3,726,962.86
应付股利||38,419,681.79|40,082,076.13
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||149,000,000.00|32,500,000.00
其他流动负债||17,640,195.48|
流动负债合计||3,814,246,541.26|3,751,174,203.25
非流动负债：|||
保险合同准备金|||
长期借款||209,000,000.00|149,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||22,281,378.22|30,349,175.66
递延所得税负债||51,606,769.28|40,027,131.23
其他非流动负债|||
非流动负债合计||282,888,147.50|219,376,306.89
负债合计||4,097,134,688.76|3,970,550,510.14
所有者权益（或股东权益）：|||
实收资本（或股本）||1,755,167,067.00|1,755,167,067.00
其他权益工具|||
其中：优先股|||
永续债|||
page|85
资本公积||2,098,195,800.25|2,110,396,726.32
减：库存股||21,502,977.43|21,502,977.43
其他综合收益||2,023,700,950.12|52,175,476.35
专项储备||3,646,004.67|2,920,460.43
盈余公积||13,836,969.08|14,117,069.24
一般风险准备|||
未分配利润||1,694,309,537.49|1,364,816,904.92
归属于母公司所有者权益（或股东权益）合计||7,567,353,351.18|5,278,090,726.83
少数股东权益||441,851,428.84|200,850,741.92
所有者权益（或股东权益）合计||8,009,204,780.02|5,478,941,468.75
负债和所有者权益（或股东权益）总计||12,106,339,468.78|9,449,491,978.89
