page|85
项目|2021 年度|2020 年度
一、营业总收入|2,000,350,142.77|1,400,857,588.18
其中：营业收入|2,000,350,142.77|1,400,857,588.18
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,041,922,235.03|817,083,212.80
其中：营业成本|625,553,567.19|432,179,641.86
利息支出||
手续费及佣金支出||
退保金||
page|86
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|20,568,419.01|17,626,963.42
销售费用|171,532,231.94|179,033,760.47
管理费用|100,630,016.72|108,462,129.94
研发费用|124,647,420.87|82,072,928.66
财务费用|-1,009,420.70|-2,292,211.55
其中：利息费用|708,686.63|663,408.81
利息收入|1,949,324.80|3,348,821.33
加：其他收益|109,526,871.93|60,208,132.81
投资收益（损失以“－”号填列）|-1,907,482.75|1,890,688.41
其中：对联营企业和合营企业的投资收益|-3,356,541.88|-1,388,513.48
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|2,620,743.81|
信用减值损失（损失以“-”号填列）|-12,324,555.58|-19,259,952.86
资产减值损失（损失以“-”号填列）|-5,315,291.13|-9,572,291.60
资产处置收益（损失以“-”号填列）|69,861.76|51,728.82
三、营业利润（亏损以“－”号填列）|1,051,098,055.78|617,092,680.96
加：营业外收入|4,478.16|38,325.31
减：营业外支出|1,172,395.45|378,649.05
四、利润总额（亏损总额以“－”号填列）|1,049,930,138.49|616,752,357.22
减：所得税费用|159,131,471.16|87,565,694.64
五、净利润（净亏损以“－”号填列）|890,798,667.33|529,186,662.58
page|87
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|890,798,667.33|529,186,662.58
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|816,067,640.88|483,783,315.98
2.少数股东损益|74,731,026.45|45,403,346.60
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
page|88
七、综合收益总额|890,798,667.33|529,186,662.58
归属于母公司所有者的综合收益总额|816,067,640.88|483,783,315.98
归属于少数股东的综合收益总额|74,731,026.45|45,403,346.60
八、每股收益：||
（一）基本每股收益|2.0397|1.2092
（二）稀释每股收益|2.0397|1.2092
