page|67
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||275,719,618.13|836,230,000.00
收到的税费返还|||
收到其他与经营活动有关的现金|七、52|15,902,199.94|195,631,455.01
经营活动现金流入小计||291,621,818.07|1,031,861,455.01
购买商品、接受劳务支付的现金||400,495,213.88|749,780,608.43
支付给职工及为职工支付的现金||73,739,828.40|71,992,519.10
支付的各项税费||106,301,480.78|11,086,511.86
支付其他与经营活动有关的现金|七、52|40,733,892.02|185,438,841.48
经营活动现金流出小计||621,270,415.08|1,018,298,480.87
经营活动产生的现金流量净额||-329,648,597.01|13,562,974.14
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||26,381.12|5,480.72
处置子公司及其他营业单位收到的现金净额||138,500,000.00|1,009,962,257.15
收到其他与投资活动有关的现金|七、52||1,000,000.00
投资活动现金流入小计||138,526,381.12|1,010,967,737.87
购建固定资产、无形资产和其他长期资产支付的现金||44,028,594.11|1,273,171.50
投资活动现金流出小计||44,028,594.11|1,273,171.50
投资活动产生的现金流量净额||94,497,787.01|1,009,694,566.37
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||159,600,116.64|15,000,000.00
其中：子公司吸收少数股东投资收到的现金|||15,000,000.00
取得借款收到的现金||89,900,000.00|362,813,308.64
收到其他与筹资活动有关的现金|七、52|40,444,091.10|17,850,479.65
筹资活动现金流入小计||289,944,207.74|395,663,788.29
偿还债务支付的现金||75,500,000.00|1,069,700,931.21
分配股利、利润或偿付利息支付的现金||5,987,721.41|40,551,341.50
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、52|68,965,678.69|89,436,893.58
筹资活动现金流出小计||150,453,400.10|1,199,689,166.29
筹资活动产生的现金流量净额||139,490,807.64|-804,025,378.00
四、汇率变动对现金及现金等价物的影响||-89,422.47|-48,431.85
五、现金及现金等价物净增加额||-95,749,424.83|219,183,730.66
加：期初现金及现金等价物余额||231,959,670.96|12,775,940.30
六、期末现金及现金等价物余额||136,210,246.13|231,959,670.96
