page|91
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,857,286,099.76|1,098,249,342.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||31,452,632.30|16,871,583.03
收到其他与经营活动有关的现金|注释 78|33,146,391.82|57,621,778.63
经营活动现金流入小计||1,921,885,123.88|1,172,742,704.41
购买商品、接受劳务支付的现金||1,689,648,800.76|1,075,634,631.09
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||125,060,177.83|113,041,953.81
支付的各项税费||20,349,109.64|8,986,224.17
支付其他与经营活动有关的现金|注释 78|41,913,998.98|57,706,857.49
经营活动现金流出小计||1,876,972,087.21|1,255,369,666.56
经营活动产生的现金流量净额||44,913,036.67|-82,626,962.15
二、投资活动产生的现金流量：|||
收回投资收到的现金||260,000,000.00|594,000,000.00
取得投资收益收到的现金||1,093,095.88|4,218,760.29
处置固定资产、无形资产和其他长期资产收回的现金净额||4,978.73|56,318.33
page|92
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||261,098,074.61|598,275,078.62
购建固定资产、无形资产和其他长期资产支付的现金||5,762,969.52|16,848,609.56
投资支付的现金||215,000,000.00|450,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||220,762,969.52|466,848,609.56
投资活动产生的现金流量净额||40,335,105.09|131,426,469.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||49,113,719.55|131,945,029.66
收到其他与筹资活动有关的现金|注释 78|9,468,133.55|37,049,957.61
筹资活动现金流入小计||58,581,853.10|168,994,987.27
偿还债务支付的现金||96,813,858.82|13,258,436.93
分配股利、利润或偿付利息支付的现金||24,411,298.15|55,674,962.27
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|注释 78|46,375,643.50|96,697,409.48
筹资活动现金流出小计||167,600,800.47|165,630,808.68
筹资活动产生的现金流量净额||-109,018,947.37|3,364,178.59
四、汇率变动对现金及现金等价物的影响||-3,425,866.47|-4,608,129.42
五、现金及现金等价物净增加额||-27,196,672.08|47,555,556.08
加：期初现金及现金等价物余额||404,530,557.21|356,975,001.13
六、期末现金及现金等价物余额||377,333,885.13|404,530,557.21
