page|90
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,931,619,169.27|6,061,616,252.10
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||27,192,386.88|19,755,219.93
收到其他与经营活动有关的现金|七、78|209,244,600.46|181,674,307.27
经营活动现金流入小计||7,168,056,156.61|6,263,045,779.30
购买商品、接受劳务支付的现金||5,293,092,408.98|4,337,971,738.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|91
支付给职工及为职工支付的现金||1,525,125,408.99|1,193,633,681.15
支付的各项税费||174,283,088.83|168,705,458.21
支付其他与经营活动有关的现金|七、78|339,580,908.97|331,876,473.59
经营活动现金流出小计||7,332,081,815.77|6,032,187,351.89
经营活动产生的现金流量净额||-164,025,659.16|230,858,427.41
二、投资活动产生的现金流量：|||
收回投资收到的现金||782,347,749.63|504,581,480.46
取得投资收益收到的现金||62,253,342.26|7,839,384.74
处置固定资产、无形资产和其他长期资产收回的现金净额||282,598.32|225,598.70
处置子公司及其他营业单位收到的现金净额|||19,399,336.06
收到其他与投资活动有关的现金|七、78||
投资活动现金流入小计||844,883,690.21|532,045,799.96
购建固定资产、无形资产和其他长期资产支付的现金||33,650,086.08|64,107,428.72
投资支付的现金||851,730,229.87|494,969,865.03
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|10,245.72|
投资活动现金流出小计||885,390,561.67|559,077,293.75
投资活动产生的现金流量净额||-40,506,871.46|-27,031,493.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||985,903,753.60|3,356,365.00
其中：子公司吸收少数股东投资收到的现金|||3,356,365.00
取得借款收到的现金||927,427,960.69|574,700,000.00
收到其他与筹资活动有关的现金|七、78|33,680,134.17|33,742,875.49
筹资活动现金流入小计||1,947,011,848.46|611,799,240.49
偿还债务支付的现金||933,638,693.38|625,880,314.61
分配股利、利润或偿付利息支付的现金||140,568,710.83|80,275,611.11
其中：子公司支付给少数股东的股利、利润||9,050,000.00|5,139,800.00
支付其他与筹资活动有关的现金|七、78|104,532,440.31|1,040,602.34
筹资活动现金流出小计||1,178,739,844.52|707,196,528.06
筹资活动产生的现金流量净额||768,272,003.94|-95,397,287.57
四、汇率变动对现金及现金等价物的影响||-411.56|
page|92
五、现金及现金等价物净增加额||563,739,061.76|108,429,646.05
加：期初现金及现金等价物余额||1,211,389,589.15|1,102,959,943.10
六、期末现金及现金等价物余额||1,775,128,650.91|1,211,389,589.15
