page|61
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||10,297,943,326.30|8,813,177,206.31
page|62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||54,701,016.75|58,134,833.00
收到其他与经营活动有关的现金|五（五十）|186,298,675.08|95,904,821.51
经营活动现金流入小计||10,538,943,018.13|8,967,216,860.82
购买商品、接受劳务支付的现金||6,485,883,362.62|5,513,149,707.03
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,003,471,757.39|956,959,029.35
支付的各项税费||489,868,512.49|378,009,069.75
支付其他与经营活动有关的现金|五（五十）|690,503,444.57|823,117,860.14
经营活动现金流出小计||8,669,727,077.07|7,671,235,666.27
经营活动产生的现金流量净额||1,869,215,941.06|1,295,981,194.55
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||6,414,668.10|11,806,032.41
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||6,414,668.10|11,806,032.41
page|63
购建固定资产、无形资产和其他长期资产支付的现金||783,187,158.48|826,992,531.89
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||783,187,158.48|826,992,531.89
投资活动产生的现金流量净额||-776,772,490.38|-815,186,499.48
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,930,000.00|
其中：子公司吸收少数股东投资收到的现金||2,930,000.00|
取得借款收到的现金||3,139,995,289.83|3,797,134,790.54
收到其他与筹资活动有关的现金|五（五十）|212,690,000.00|192,720,000.00
筹资活动现金流入小计||3,355,615,289.83|3,989,854,790.54
偿还债务支付的现金||3,406,375,138.87|3,794,894,521.72
分配股利、利润或偿付利息支付的现金||415,874,000.48|400,193,108.19
其中：子公司支付给少数股东的股利、利润||24,300,000.00|28,350,000.00
支付其他与筹资活动有关的现金|五（五十）|200,000.00|222,200,000.00
筹资活动现金流出小计||3,822,449,139.35|4,417,287,629.91
筹资活动产生的现金流量净额||-466,833,849.52|-427,432,839.37
四、汇率变动对现金及现金等价物的影响||29,181,491.17|23,621,771.06
五、现金及现金等价物净增加额||654,791,092.33|76,983,626.76
加：期初现金及现金等价物余额||450,999,246.95|374,015,620.19
六、期末现金及现金等价物余额||1,105,790,339.28|450,999,246.95
