page|68
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,360,769,036.22|1,475,339,890.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|69
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||19,348,572.45|20,304,941.22
收到其他与经营活动有关的现金|1|35,504,519.90|43,656,909.88
经营活动现金流入小计||1,415,622,128.57|1,539,301,741.12
购买商品、接受劳务支付的现金||308,654,858.68|411,029,411.93
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||826,403,032.87|779,369,993.17
支付的各项税费||91,325,081.90|92,122,935.40
支付其他与经营活动有关的现金|2|161,437,607.30|191,138,193.77
经营活动现金流出小计||1,387,820,580.75|1,473,660,534.27
经营活动产生的现金流量净额||27,801,547.82|65,641,206.85
二、投资活动产生的现金流量：|||
收回投资收到的现金||158,024,497.24|297,482,090.56
取得投资收益收到的现金||20,523,880.78|11,709,383.40
处置固定资产、无形资产和其他长期资产收回的现金净额||505,207.20|765,876.24
处置子公司及其他营业单位收到的现金净额||3,920,266.35|
收到其他与投资活动有关的现金|3|11,618,400.00|10,034,849.00
投资活动现金流入小计||194,592,251.57|319,992,199.20
购建固定资产、无形资产和其他长期资产支付的现金||6,769,207.12|12,826,262.54
投资支付的现金||181,075,067.84|317,809,258.92
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|70
支付的现金净额|||
支付其他与投资活动有关的现金|4||82,000.00
投资活动现金流出小计||187,844,274.96|330,717,521.46
投资活动产生的现金流量净额||6,747,976.61|-10,725,322.26
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||78,000,000.00|48,000,000.00
收到其他与筹资活动有关的现金|5|7,786,000.00|
筹资活动现金流入小计||85,786,000.00|48,000,000.00
偿还债务支付的现金||68,000,000.00|145,000,000.00
分配股利、利润或偿付利息支付的现金||161,129,977.56|4,248,856.10
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||229,129,977.56|149,248,856.10
筹资活动产生的现金流量净额||-143,343,977.56|-101,248,856.10
四、汇率变动对现金及现金等价物的影响||-48,789.47|-55,766.71
五、现金及现金等价物净增加额||-108,843,242.60|-46,388,738.22
加：期初现金及现金等价物余额||239,712,501.10|286,101,239.32
六、期末现金及现金等价物余额||130,869,258.50|239,712,501.10
