page|105
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,920,524,186.45|1,322,571,700.30
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|155,369,573.35|93,588,479.33
收到其他与经营活动有关的现金|98,436,499.70|103,862,837.36
page|106
经营活动现金流入小计|2,174,330,259.50|1,520,023,016.99
购买商品、接受劳务支付的现金|1,398,834,268.27|894,873,476.90
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|286,330,786.75|188,230,693.56
支付的各项税费|61,512,999.62|36,856,710.87
支付其他与经营活动有关的现金|172,532,475.97|162,656,766.43
经营活动现金流出小计|1,919,210,530.61|1,282,617,647.76
经营活动产生的现金流量净额|255,119,728.89|237,405,369.23
二、投资活动产生的现金流量：||
收回投资收到的现金|227,600,000.00|46,000,000.00
取得投资收益收到的现金|1,410,326.60|424,413.89
处置固定资产、无形资产和其他长期资产收回的现金净额|181,239.89|1,817,626.57
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|229,191,566.49|48,242,040.46
购建固定资产、无形资产和其他长期资产支付的现金|62,038,622.92|45,043,344.97
投资支付的现金|1,488,600,000.00|92,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|795,800.00|
投资活动现金流出小计|1,551,434,422.92|137,043,344.97
投资活动产生的现金流量净额|-1,322,242,856.43|-88,801,304.51
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,378,227,358.49|
其中：子公司吸收少数股东投资||
page|107
收到的现金||
取得借款收到的现金|137,218,900.00|271,373,801.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|1,515,446,258.49|271,373,801.00
偿还债务支付的现金|179,776,609.05|229,288,196.00
分配股利、利润或偿付利息支付的现金|564,450.18|1,276,787.03
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|46,018,754.35|1,654,090.02
筹资活动现金流出小计|226,359,813.58|232,219,073.05
筹资活动产生的现金流量净额|1,289,086,444.91|39,154,727.95
四、汇率变动对现金及现金等价物的影响|-10,111,828.00|-41,011,060.65
五、现金及现金等价物净增加额|211,851,489.37|146,747,732.02
加：期初现金及现金等价物余额|585,845,017.36|439,097,285.34
六、期末现金及现金等价物余额|797,696,506.73|585,845,017.36
