page|114
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,110,992,026.34|2,464,750,580.06
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||68,543,248.33|21,194,185.32
收到其他与经营活动有关的现金|七、78（1）|2,004,257,005.09|705,689,028.83
经营活动现金流入小计||8,183,792,279.76|3,191,633,794.21
购买商品、接受劳务支付的现金||4,812,649,092.50|1,453,783,490.68
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||384,044,938.82|229,845,019.25
支付的各项税费||133,085,655.14|37,592,483.47
支付其他与经营活动有关的现金|七、78（2）|3,045,863,177.56|762,486,426.54
经营活动现金流出小计||8,375,642,864.02|2,483,707,419.94
经营活动产生的现金流量净额||-191,850,584.26|707,926,374.27
二、投资活动产生的现金流量：|||
收回投资收到的现金||13,903,067.76|
取得投资收益收到的现金||6,201,018.95|12,613,947.90
page|115
处置固定资产、无形资产和其他长期资产收回的现金净额||1,232,977.55|433,989.60
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|1,451,339,807.82|2,561,791,543.05
投资活动现金流入小计||1,472,676,872.08|2,574,839,480.55
购建固定资产、无形资产和其他长期资产支付的现金||1,903,984,794.83|314,485,861.70
投资支付的现金||33,450,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|1,290,667,460.66|2,466,101,945.21
投资活动现金流出小计||3,228,102,255.49|2,780,587,806.91
投资活动产生的现金流量净额||-1,755,425,383.41|-205,748,326.36
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||134,014,498.37|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,378,323,289.42|8,599,555.08
收到其他与筹资活动有关的现金|七、78（5）|601,804,030.87|5,295,983.01
筹资活动现金流入小计||2,114,141,818.66|13,895,538.09
偿还债务支付的现金||151,928,166.34|269,194,390.86
分配股利、利润或偿付利息支付的现金||49,200,118.75|42,419,006.60
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|16,460,500.76|
筹资活动现金流出小计||217,588,785.85|311,613,397.46
筹资活动产生的现金流量净额||1,896,553,032.81|-297,717,859.37
四、汇率变动对现金及现金等价物的影响||-11,678,853.21|-2,216,815.31
五、现金及现金等价物净增加额|七、79（4）|-62,401,788.07|202,243,373.23
加：期初现金及现金等价物余额|七、79（4）|1,079,807,039.15|877,563,665.92
六、期末现金及现金等价物余额|七、79（4）|1,017,405,251.08|1,079,807,039.15
