page|104
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|1|13,077,396,049.68|1,889,847,444.24
结算备付金||-|-
拆出资金||-|-
交易性金融资产||-|-
衍生金融资产||-|-
应收票据||-|-
应收账款|5|18,970,494,098.56|12,362,305,134.61
应收款项融资|6|371,608,560.12|373,128,345.65
预付款项|7|1,471,531,742.86|5,816,371,773.04
应收保费||-|-
应收分保账款||-|-
应收分保合同准备金||-|-
其他应收款|8|825,356,040.15|464,700,766.10
其中：应收利息||5,210,671.68|1,922,397.75
应收股利||4,215,500.00|3,555,500.00
买入返售金融资产||-|
存货|9|130,963,317.78|79,227,502.53
合同资产||-|-
持有待售资产||-|-
一年内到期的非流动资产||-|-
其他流动资产|13|28,473,874.42|58,000,209.63
流动资产合计||34,875,823,683.57|21,043,581,175.80
非流动资产：|||
发放贷款和垫款|||
债权投资|14|156,994,860.22|
其他债权投资||-|
长期应收款||-|
长期股权投资|17|14,201,687,717.67|11,384,179,943.25
其他权益工具投资|18|375,073,886.77|318,249,378.30
其他非流动金融资产|19|1,074,172,478.51|1,015,867,984.13
page|105
投资性房地产|20|1,683,705,848.19|1,194,608,183.84
固定资产|21|87,864,275,036.58|67,032,384,021.23
在建工程|22|57,177,064,963.57|31,230,376,778.86
生产性生物资产||-|
油气资产||-|
使用权资产|25|5,287,179,172.09|
无形资产|26|1,737,771,438.08|1,870,589,843.90
开发支出||-|
商誉|28|1,545,403,917.74|686,380,534.95
长期待摊费用|29|154,607,496.50|222,579,878.10
递延所得税资产|30|473,356,595.18|213,446,913.08
其他非流动资产|31|10,589,330,861.95|6,364,111,101.24
非流动资产合计||182,320,624,273.05|121,532,774,560.88
资产总计||217,196,447,956.62|142,576,355,736.68
流动负债：|||
短期借款|32|5,504,191,400.00|7,820,772,267.57
向中央银行借款||-|
拆入资金||-|
交易性金融负债||-|
衍生金融负债||-|
应付票据|35|3,015,382,286.14|1,359,359,301.50
应付账款|36|18,846,784,572.50|11,148,624,354.18
预收款项|37|671,502.86|
合同负债|38|2,269,732.04|754,824.24
卖出回购金融资产款|||
吸收存款及同业存放||-|
代理买卖证券款||-|
代理承销证券款||-|
应付职工薪酬|39|72,352,671.90|55,249,078.12
应交税费|40|270,039,303.10|176,225,113.70
其他应付款|41|3,632,880,793.94|3,306,214,931.69
其中：应付利息||266,389,910.66|167,293,296.40
应付股利||2,798,310.15|466,758,911.38
应付手续费及佣金||-|
应付分保账款||-|
持有待售负债||-|
一年内到期的非流动负债|43|7,015,646,772.73|6,376,911,640.76
其他流动负债|44|25,681.98|2,588.74
流动负债合计||38,360,244,717.19|30,244,114,100.50
非流动负债：|||
保险合同准备金|||
长期借款|45|78,035,745,510.74|49,705,295,524.81
应付债券|46|5,491,709,027.71|2,993,129,880.97
其中：优先股||-|
永续债||-|
租赁负债|47|4,089,875,082.85|-
长期应付款|48|13,320,655,828.78|11,946,361,069.34
长期应付职工薪酬|49|11,130,000.00|11,730,000.00
page|106
预计负债||-|
递延收益|51|64,174,431.89|39,388,478.77
递延所得税负债|30|1,174,016,409.75|1,144,480,191.72
其他非流动负债|52|53,620,295.70|56,388,438.57
非流动负债合计||102,240,926,587.42|65,896,773,584.18
负债合计||140,601,171,304.61|96,140,887,684.68
所有者权益（或股东权益）：|||
实收资本（或股本）|53|28,571,000,000.00|20,000,000,000.00
其他权益工具||-|
其中：优先股||-|
永续债||-|
资本公积|55|23,292,341,067.52|9,474,660,691.45
减：库存股||-|
其他综合收益|57|90,275,311.96|130,381,681.11
专项储备||-|
盈余公积|59|528,372,488.98|306,279,747.67
一般风险准备||-|
未分配利润|60|16,347,967,701.01|12,001,852,683.20
归属于母公司所有者权益（或股东权益）合计||68,829,956,569.47|41,913,174,803.43
少数股东权益||7,765,320,082.54|4,522,293,248.57
所有者权益（或股东权益）合计||76,595,276,652.01|46,435,468,052.00
负债和所有者权益（或股东权益）总计||217,196,447,956.62|142,576,355,736.68
