page|119
项目|附注|2021 年度|2020 年度
一、营业总收入||1,990,054,054.83|1,698,929,481.90
其中：营业收入|七、61|1,990,054,054.83|1,698,929,481.90
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,737,601,841.34|1,460,935,799.78
其中：营业成本|七、61|1,393,735,283.31|1,177,084,724.00
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|11,472,894.42|8,648,474.37
销售费用|七、63|101,566,231.09|68,465,621.86
管理费用|七、64|120,091,838.73|91,167,985.91
研发费用|七、65|96,675,382.45|76,667,559.01
财务费用|七、66|14,060,211.34|38,901,434.63
其中：利息费用||3,305,211.68|7,198,495.09
利息收入||7,981,030.51|498,981.00
加：其他收益|七、67|12,189,643.45|9,880,344.99
投资收益（损失以“－”号填列）|七、68|410,316.95|492,532.25
其中：对联营企业和合营企业的投资收益|||-121,071.15
以摊余成本计量的金融资产终止确认收益|||
page|120
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|90,473.49|
信用减值损失（损失以“-”号填列）|七、71|-1,564,497.17|-5,040,385.50
资产减值损失（损失以“-”号填列）|七、72|-2,656,841.66|-3,170,301.15
资产处置收益（损失以“－”号填列）|七、73|-2,136,985.99|-285,968.42
三、营业利润（亏损以“－”号填列）||258,784,322.56|239,869,904.29
加：营业外收入|七、74|10,253,584.77|1,645,069.41
减：营业外支出|七、75|2,626,797.43|2,090,603.06
四、利润总额（亏损总额以“－”号填列）||266,411,109.90|239,424,370.64
减：所得税费用|七、76|26,635,339.36|22,146,272.42
五、净利润（净亏损以“－”号填列）||239,775,770.54|217,278,098.22
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||239,775,770.54|217,278,098.22
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||239,775,770.54|217,278,098.22
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-12,965,620.70|-9,655,836.60
（一）归属母公司所有者的其他综合收益的税后净额||-12,965,620.70|-9,655,836.60
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-12,965,620.70|-9,655,836.60
（1）权益法下可转损益的其他综合收益|||-2,460.43
page|121
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-12,965,620.70|-9,653,376.17
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||226,810,149.84|207,622,261.62
（一）归属于母公司所有者的综合收益总额||226,810,149.84|207,622,261.62
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||2.11|2.19
（二）稀释每股收益(元/股)||2.11|2.19
