page|71
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||395,748,062.05|473,841,580.12
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,403.63|
收到其他与经营活动有关的现金||10,777,824.03|8,193,306.24
经营活动现金流入小计||406,528,289.71|482,034,886.36
购买商品、接受劳务支付的现金||170,253,085.68|191,481,801.35
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|72
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||65,404,274.65|60,511,000.48
支付的各项税费||36,531,888.16|36,445,652.82
支付其他与经营活动有关的现金||29,930,931.09|40,248,527.97
经营活动现金流出小计||302,120,179.58|328,686,982.62
经营活动产生的现金流量净额||104,408,110.13|153,347,903.74
二、投资活动产生的现金流量：|||
收回投资收到的现金|||1,088,860.07
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||413,059.29|56,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||900,388,079.26|639,667,558.91
投资活动现金流入小计||900,801,138.55|640,812,418.98
购建固定资产、无形资产和其他长期资产支付的现金||43,940,125.62|58,802,487.56
投资支付的现金|||65,340.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||17,640,053.98|134,548,311.50
支付其他与投资活动有关的现金||907,300,000.00|627,500,000.00
投资活动现金流出小计||968,880,179.60|820,916,139.06
投资活动产生的现金流量净额||-68,079,041.05|-180,103,720.08
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||829,700.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金||19,759,286.00|13,235,970.90
筹资活动现金流入小计||20,588,986.00|13,235,970.90
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||38,253,600.00|38,253,600.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||22,523,351.00|14,627,935.00
筹资活动现金流出小计||60,776,951.00|52,881,535.00
筹资活动产生的现金流||-40,187,965.00|-39,645,564.10
page|73
量净额|||
四、汇率变动对现金及现金等价物的影响||-899,704.20|141,971.18
五、现金及现金等价物净增加额||-4,758,600.12|-66,259,409.26
加：期初现金及现金等价物余额||83,855,937.27|150,115,346.53
六、期末现金及现金等价物余额||79,097,337.15|83,855,937.27
