page|142
项目|附注|2021 年度|2020 年度
一、营业总收入|||33,934,960,452.94  63,664,931,893.97
其中：营业收入|七.61||33,934,960,452.94  63,664,931,893.97
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|||35,331,449,909.82  60,229,846,558.44
其中：营业成本|七.61||30,350,808,011.18  55,621,433,703.23
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|633,041,259.20|622,549,331.63
销售费用|七.63|361,149,150.09|107,146,771.21
管理费用|七.64|2,930,085,022.27|2,611,648,625.28
研发费用|七.65|345,605,853.41|390,491,902.20
财务费用|七.66|710,760,613.67|876,576,224.89
其中：利息费用||731,782,011.07|816,252,981.72
利息收入||68,001,863.00|55,168,091.79
加：其他收益|七.67|21,103,583.24|27,182,990.47
投资收益（损失以“－”号填列）|七.68|728,321,982.82|9,827,279.01
page|143
其中：对联营企业和合营企业的投资收益||21,820,178.05|10,669,492.33
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七.70|576,371,800.13|392,548,856.09
信用减值损失（损失以“-”号填列）|七.71|3,008,991.13|-38,796,482.98
资产减值损失（损失以“-”号填列）|七.72|-5,731,537.91|-617,209,911.72
资产处置收益（损失以“－”号填列）|七.73|141,893,773.65|2,678,353.34
三、营业利润（亏损以“－”号填列）||68,479,136.18|3,211,316,419.74
加：营业外收入|七.74|22,583,388.21|6,984,727.70
减：营业外支出|七.75|68,601,153.89|182,744,688.78
四、利润总额（亏损总额以“－”号填列）||22,461,370.50|3,035,556,458.66
减：所得税费用|七.76|217,872,751.80|738,989,788.69
五、净利润（净亏损以“－”号填列）||-195,411,381.30|2,296,566,669.97
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-195,411,381.30|2,296,566,669.97
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-193,687,290.91|2,024,708,873.41
2.少数股东损益（净亏损以“-”号填列）||-1,724,090.39|271,857,796.56
六、其他综合收益的税后净额||-116,256,208.49|-306,913,977.07
（一）归属母公司所有者的其他综合收益的税后净额||-116,256,208.49|-306,747,309.23
1．不能重分类进损益的其他综合收益|||-258,332.16
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||-258,332.16
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-116,256,208.49|-306,488,977.07
（1）权益法下可转损益的其他综|||
page|144
合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-116,256,208.49|-306,488,977.07
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||-166,667.84
七、综合收益总额||-311,667,589.79|1,989,652,692.90
（一）归属于母公司所有者的综合收益总额||-309,943,499.40|1,717,961,564.18
（二）归属于少数股东的综合收益总额||-1,724,090.39|271,691,128.72
八、每股收益：|||
（一）基本每股收益(元/股)||-0.09|0.47
（二）稀释每股收益(元/股)||-0.09|0.47
