page|86
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|270,643,797.08|39,942,143.48
交易性金融资产|七、2|130,000,000.00|
衍生金融资产|||
应收票据|七、4||16,194,650.82
应收账款|七、5|235,482,716.01|181,445,640.26
应收款项融资|七、6|11,031,823.13|
预付款项|七、7|1,935,814.36|1,300,759.13
其他应收款|七、8|4,602,362.35|2,112,155.46
其中：应收利息|||
应收股利|||
存货|七、9|30,446,392.09|21,113,031.03
合同资产|七、10|16,634,246.90|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|5,277,775.40|5,903,166.57
流动资产合计||706,054,927.32|268,011,546.75
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|七、16||1,343,258.95
长期股权投资|七、17|2,775,072.42|3,070,470.24
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|200,289,122.19|145,474,661.83
在建工程|七、22|50,112,379.97|36,903,218.66
生产性生物资产|||
油气资产|||
page|87
使用权资产|||
无形资产|七、26|16,478,760.83|15,304,890.25
开发支出|||
商誉|||
长期待摊费用|七、29|178,148.75|314,160.11
递延所得税资产|七、30|3,803,748.99|2,664,355.85
其他非流动资产|七、31|10,591,494.09|1,267,462.06
非流动资产合计||284,228,727.24|206,342,477.95
资产总计||990,283,654.56|474,354,024.70
流动负债：|||
短期借款|七、32|30,000,000.00|10,000,000.00
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|87,271,630.00|68,451,000.00
应付账款|七、36|100,626,678.64|80,562,287.24
预收款项|七、37|12,450.00|75,524.51
合同负债|七、38|11,061.95|
应付职工薪酬|七、39|9,275,138.53|8,447,495.16
应交税费|七、40|2,421,241.64|2,809,049.13
其他应付款|七、41|412,161.03|203,521.32
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|1,438.05|
流动负债合计||230,031,799.84|170,548,877.36
非流动负债：|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、48||8,071,926.00
page|88
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|5,610,323.10|3,888,653.50
递延所得税负债|||
其他非流动负债|||
非流动负债合计||5,610,323.10|11,960,579.50
负债合计||235,642,122.94|182,509,456.86
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|168,000,000.00|126,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|453,196,858.08|78,557,459.08
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|13,344,467.35|8,728,710.87
未分配利润|七、60|120,100,206.19|78,558,397.89
