page|76
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||17,189,155,827.60|15,039,915,353.37
收到的税费返还||71,710,559.32|132,516,314.65
收到其他与经营活动有关的现金|七、78|1,300,356,742.54|1,673,834,737.64
经营活动现金流入小计||18,561,223,129.46|16,846,266,405.66
购买商品、接受劳务支付的现金||13,782,917,207.99|12,477,113,454.94
支付给职工及为职工支付的现金||1,668,159,061.78|1,635,250,771.00
支付的各项税费||280,985,143.48|667,595,370.67
支付其他与经营活动有关的现金|七、78|1,676,986,647.34|1,918,113,144.01
经营活动现金流出小计||17,409,048,060.59|16,698,072,740.62
经营活动产生的现金流量净额||1,152,175,068.87|148,193,665.04
二、投资活动产生的现金流量：|||
收回投资收到的现金|||50,091,108.23
取得投资收益收到的现金||15,517,361.46|7,706,492.38
处置固定资产、无形资产和其他长期资产收回的现金净额||181,823,096.35|314,895,259.90
处置子公司及其他营业单位收到的现金净额||46,440,000.00|432,825,340.14
收到其他与投资活动有关的现金|七、78|426,435,347.15|406,244,003.50
投资活动现金流入小计||670,215,804.96|1,211,762,204.15
购建固定资产、无形资产和其他长期资产支付的现金||646,059,785.07|603,477,534.74
投资支付的现金|||30,000,000.00
支付其他与投资活动有关的现金|七、78|2,303,331.34|686,755,747.89
投资活动现金流出小计||648,363,116.41|1,320,233,282.63
投资活动产生的现金流量净额||21,852,688.55|-108,471,078.48
三、筹资活动产生的现金流量：|||
取得借款收到的现金||394,500,000.00|1,853,668,950.00
收到其他与筹资活动有关的现金|七、78|25,933,868.62|153,860,448.40
筹资活动现金流入小计||420,433,868.62|2,007,529,398.40
偿还债务支付的现金||1,424,435,634.41|1,760,880,545.23
分配股利、利润或偿付利息支付的现金||195,442,908.41|357,365,753.62
其中：子公司支付给少数股东的股利、利润||2,792,640.11|
支付其他与筹资活动有关的现金|七、78|62,207,718.15|27,000,000.00
筹资活动现金流出小计||1,682,086,260.97|2,145,246,298.85
筹资活动产生的现金流量净额||-1,261,652,392.35|-137,716,900.45
四、汇率变动对现金及现金等价物的影响||-4287300.31|-18608428.77
五、现金及现金等价物净增加额||-91,911,935.24|-116,602,742.66
加：期初现金及现金等价物余额||6,366,536,570.77|6,483,139,313.43
六、期末现金及现金等价物余额||6,274,624,635.53|6,366,536,570.77
