page|74
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|15,494,007,305.02|14,953,715,999.12
其中：营业收入|七、61|15,494,007,305.02|14,953,715,999.12
二、营业总成本||15,568,538,695.44|15,292,960,156.19
其中：营业成本|七、61|14,070,349,507.45|13,636,566,734.81
税金及附加|七、62|95,642,770.62|103,583,247.96
销售费用|七、63|297,693,552.61|257,429,453.01
管理费用|七、64|742,609,868.29|833,247,722.78
研发费用|七、65|383,810,590.06|310,049,058.03
财务费用|七、66|-21,567,593.59|152,083,939.60
其中：利息费用|七、66|217,665,457.18|258,410,363.19
利息收入|七、66|247,953,861.49|111,614,708.29
加：其他收益|七、67|153,996,209.27|183,295,660.97
投资收益（损失以“－”号填列）|七、68|11,050,252.60|55,226,622.69
其中：对联营企业和合营企业的投资收益||100,535.32|-6,274,512.54
公允价值变动收益（损失以“－”号填列）|七、70|-14,150,217.06|-24,819,031.51
信用减值损失（损失以“-”号填列）|七、71|-353,169,829.63|-317,021,642.78
资产减值损失（损失以“-”号填列）|七、72|-21,467,182.28|-160,583,984.21
资产处置收益（损失以“－”号填列）|七、73|3,789,247.94|91,441,129.72
三、营业利润（亏损以“－”号填列）||-294,482,909.58|-511,705,402.19
加：营业外收入|七、74|44,343,652.34|26,920,795.69
减：营业外支出|七、75|16,642,762.89|348,431,994.82
四、利润总额（亏损总额以“－”号填列）||-266,782,020.13|-833,216,601.32
减：所得税费用|七、76|58,342,165.59|-2,906,454.37
五、净利润（净亏损以“－”号填列）||-325,124,185.72|-830,310,146.95
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-325,124,185.72|-830,310,146.95
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-165,606,031.32|-776,238,513.54
2.少数股东损益（净亏损以“-”号填列）||-159,518,154.40|-54,071,633.41
六、其他综合收益的税后净额||-10,606,588.76|-3,636,875.86
（一）归属母公司所有者的其他综合收益的税后净额||-10,606,588.76|-6,239,812.64
1．不能重分类进损益的其他综合收益||-9,226,642.39|-6,430,423.22
（1）重新计量设定受益计划变动额||-11,229,372.88|6,849,910.53
（3）其他权益工具投资公允价值变动||2,002,730.49|-13,280,333.75
2．将重分类进损益的其他综合收益||-1,379,946.37|190,610.58
（6）外币财务报表折算差额||-1,379,946.37|190,610.58
page|75
（二）归属于少数股东的其他综合收益的税后净额|||2,602,936.78
七、综合收益总额||-335,730,774.48|-833,947,022.81
（一）归属于母公司所有者的综合收益总额||-176,212,620.08|-782,478,326.18
（二）归属于少数股东的综合收益总额||-159,518,154.40|-51,468,696.63
八、每股收益：|||
（一）基本每股收益(元/股)||-0.04|-0.18
（二）稀释每股收益(元/股)||-0.04|-0.18
