page|97
项目|2021 年度|2020 年度
一、营业总收入|10,442,450,729.32|10,360,166,206.70
其中：营业收入|10,442,450,729.32|10,360,166,206.70
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|10,038,028,801.86|10,102,414,387.50
其中：营业成本|9,596,184,414.17|9,767,142,883.07
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|10,208,801.79|6,592,926.57
销售费用|237,938,225.52|157,811,259.24
page|98
管理费用|121,086,925.47|112,547,156.65
研发费用|62,251,698.51|46,719,020.69
财务费用|10,358,736.40|11,601,141.28
其中：利息费用|22,453,668.65|28,073,092.15
利息收入|4,541,588.05|2,935,922.21
加：其他收益|4,470,724.49|14,988,631.59
投资收益（损失以“－”号填列）|-566,937.43|-998,892.94
其中：对联营企业和合营企业的投资收益|-552,404.45|-698,023.55
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-3,645,204.82|-4,610,429.38
信用减值损失（损失以“-”号填列）|-61,959.55|-5,081,351.79
资产减值损失（损失以“-”号填列）|-31,384,145.93|-1,939,960,550.91
资产处置收益（损失以“-”号填列）|-49,887.56|261,805.73
三、营业利润（亏损以“－”号填列）|373,184,516.66|-1,677,648,968.50
加：营业外收入|1,543,714.94|1,447,598.52
减：营业外支出|928,832.72|6,624,473.71
四、利润总额（亏损总额以“－”号填列）|373,799,398.88|-1,682,825,843.69
减：所得税费用|67,390,599.92|52,423,417.08
五、净利润（净亏损以“－”号填列）|306,408,798.96|-1,735,249,260.77
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|306,408,798.96|-1,735,258,867.27
2.终止经营净利润（净亏损以“－”号填列）||9,606.50
（二）按所有权归属分类||
1.归属于母公司股东的净利润|306,408,798.96|-1,735,249,260.77
page|99
2.少数股东损益||
六、其他综合收益的税后净额|120,254,219.38|-41,684,866.82
归属母公司所有者的其他综合收益的税后净额|120,254,219.38|-41,684,866.82
（一）不能重分类进损益的其他综合收益|143,241,750.00|26,969,096.91
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|143,241,750.00|26,969,096.91
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-22,987,530.62|-68,653,963.73
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-22,987,530.62|-68,653,963.73
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|426,663,018.34|-1,776,934,127.59
归属于母公司所有者的综合收益总额|426,663,018.34|-1,776,934,127.59
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.2608|-1.4728
（二）稀释每股收益|0.2608|-1.4728
