page|109
项目|2021 年度|2020 年度
一、营业总收入|1,017,608,714.04|379,707,203.30
其中：营业收入|1,017,608,714.04|379,707,203.30
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|985,929,186.84|490,879,568.12
其中：营业成本|529,366,113.28|220,379,284.65
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|6,230,679.40|904,166.00
销售费用|52,630,933.66|31,352,619.82
管理费用|132,081,555.55|66,662,040.79
研发费用|227,253,437.87|132,504,869.90
财务费用|38,366,467.08|39,076,586.96
其中：利息费用|40,350,378.21|41,763,303.96
利息收入|3,833,280.84|2,013,984.26
加：其他收益|36,791,236.93|28,880,026.47
投资收益（损失以“－”号填列）|70,584,203.11|-9,669,147.75
其中：对联营企业和合营企业的投资收益||-9,994,213.49
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失||
page|110
项目|2021 年度|2020 年度
以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|77,432,708.47|12,749,229.48
信用减值损失（损失以“-”号填列）|6,426,460.59|32,560,472.04
资产减值损失（损失以“-”号填列）|-13,443,121.19|-34,163,619.51
资产处置收益（损失以“-”号填列）|330,599.52|106,571.39
三、营业利润（亏损以“－”号填列）|209,801,614.63|-80,708,832.70
加：营业外收入|4,535,271.93|75,314,857.40
减：营业外支出|1,245,370.55|1,607,106.89
四、利润总额（亏损总额以“－”号填列）|213,091,516.01|-7,001,082.19
减：所得税费用|-2,105,447.25|-466,017.85
五、净利润（净亏损以“－”号填列）|215,196,963.26|-6,535,064.34
（一）按经营持续性分类|215,196,963.26|-6,535,064.34
1.持续经营净利润（净亏损以“－”号填列）|215,196,963.26|-6,535,064.34
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类|215,196,963.26|-6,535,064.34
1.归属于母公司股东的净利润|218,975,957.10|11,234,770.54
2.少数股东损益|-3,778,993.84|-17,769,834.88
六、其他综合收益的税后净额|-3,054,735.79|8,547,472.86
归属母公司所有者的其他综合收益的税后净额|-3,054,735.79|8,547,472.86
（一）不能重分类进损益的其他综合收益|156,909.81|10,122,226.59
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|111
项目|2021 年度|2020 年度
3.其他权益工具投资公允价值变动|156,909.81|10,122,226.59
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-3,211,645.60|-1,574,753.73
1.权益法下可转损益的其他综合收益|-1,828,385.41|635,315.95
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-1,383,260.19|-2,210,069.68
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|212,142,227.47|2,012,408.52
归属于母公司所有者的综合收益总额|215,921,221.31|19,782,243.40
归属于少数股东的综合收益总额|-3,778,993.84|-17,769,834.88
八、每股收益：||
（一）基本每股收益|0.39|0.02
（二）稀释每股收益|0.39|0.02
