page|105
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,843,163,956.06|8,127,003,290.10
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|106
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,320,854.39|12,869,906.33
收到其他与经营活动有关的现金||584,318,372.54|496,212,384.05
经营活动现金流入小计||9,444,803,182.99|8,636,085,580.48
购买商品、接受劳务支付的现金||5,239,757,170.14|4,293,497,295.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||640,159,815.89|554,664,242.37
支付的各项税费||496,878,397.44|601,358,711.80
支付其他与经营活动有关的现金||2,816,379,308.04|2,776,626,114.53
经营活动现金流出小计||9,193,174,691.51|8,226,146,364.06
经营活动产生的现金流量净额||251,628,491.48|409,939,216.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,914,113,800.89|3,209,075,650.00
取得投资收益收到的现金||29,378,379.91|26,360,856.49
处置固定资产、无形资产和其他长期资产收回的现金净额||9,985,387.93|112,145,826.20
处置子公司及其他营业单位收到的现金净额||10,134,000.00|
收到其他与投资活动有关的现金||675,409.11|3,716,597.40
投资活动现金流入小计||3,964,286,977.84|3,351,298,930.09
购建固定资产、无形资产和其他长期资产支付的现金||236,173,188.21|158,732,040.19
投资支付的现金||3,705,402,300.00|3,277,528,920.98
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||7,444,048.99
page|107
支付其他与投资活动有关的现金||3,336,000.00|
投资活动现金流出小计||3,944,911,488.21|3,443,705,010.16
投资活动产生的现金流量净额||19,375,489.63|-92,406,080.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||9,526,000.00|10,708,785.35
其中：子公司吸收少数股东投资收到的现金||9,526,000.00|8,716,900.00
取得借款收到的现金||904,998,329.03|1,093,660,000.00
收到其他与筹资活动有关的现金||11,069,695.68|6,639,840.00
筹资活动现金流入小计||925,594,024.71|1,111,008,625.35
偿还债务支付的现金||891,733,000.73|973,363,271.81
分配股利、利润或偿付利息支付的现金||210,726,824.21|180,761,237.35
其中：子公司支付给少数股东的股利、利润||7,152,764.10|
支付其他与筹资活动有关的现金||42,579,425.11|58,338,391.41
筹资活动现金流出小计||1,145,039,250.05|1,212,462,900.57
筹资活动产生的现金流量净额||-219,445,225.34|-101,454,275.22
四、汇率变动对现金及现金等价物的影响||-2,745,153.28|-3,209,565.42
五、现金及现金等价物净增加额||48,813,602.49|212,869,295.71
加：期初现金及现金等价物余额||1,410,534,462.09|1,197,665,166.38
六、期末现金及现金等价物余额||1,459,348,064.58|1,410,534,462.09
