page|66
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||943,633,141.93|905,217,199.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|1|56,875,696.44|38,897,526.23
经营活动现金流入小计||1,000,508,838.37|944,114,725.78
购买商品、接受劳务支付的现金||761,068,102.94|800,551,035.92
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|67
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||100,757,981.90|94,868,335.28
支付的各项税费||22,456,461.22|28,891,430.05
支付其他与经营活动有关的现金|2|71,989,065.02|83,808,113.39
经营活动现金流出小计||956,271,611.08|1,008,118,914.64
经营活动产生的现金流量净额||44,237,227.29|-64,004,188.86
二、投资活动产生的现金流量：|||
收回投资收到的现金||114,662.68|50,000,000.00
取得投资收益收到的现金||780,821.92|1,470,405.79
处置固定资产、无形资产和其他长期资产收回的现金净额||3,650,993.50|269,330.72
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|3|121,901,224.39|181,296,833.33
投资活动现金流入小计||126,447,702.49|233,036,569.84
购建固定资产、无形资产和其他长期资产支付的现金||116,780,353.12|82,321,800.74
投资支付的现金|||55,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|4|103,678,249.19|99,000,000.00
投资活动现金流出小计||220,458,602.31|236,321,800.74
投资活动产生的现金流量净额||-94,010,899.82|-3,285,230.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||980,000.00|10,780,000.00
其中：子公司吸收少数股东投资收到的现金||980,000.00|10,780,000.00
取得借款收到的现金||434,594,958.00|336,083,198.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||435,574,958.00|346,863,198.00
偿还债务支付的现金||180,218,006.00|283,000,000.00
分配股利、利润或偿付利息支付的现金||7,790,304.71|13,097,206.51
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的|5|8,865,260.00|1,170,000.00
page|68
现金|||
筹资活动现金流出小计||196,873,570.71|297,267,206.51
筹资活动产生的现金流量净额||238,701,387.29|49,595,991.49
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||188,927,714.76|-17,693,428.27
加：期初现金及现金等价物余额||276,790,829.69|294,484,257.96
六、期末现金及现金等价物余额||465,718,544.45|276,790,829.69
