page|62
项目|附注|2020 年度|2019 年度
一、营业总收入||777,554,759.10|864,752,197.53
其中：营业收入|1|777,554,759.10|864,752,197.53
利息收入|||
page|63
已赚保费|||
手续费及佣金收入|||
二、营业总成本||778,739,446.77|831,605,963.83
其中：营业成本|1|683,171,437.74|741,295,241.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|1,606,172.63|3,323,591.33
销售费用|3|14,471,562.11|15,100,807.19
管理费用|4|36,961,191.92|31,432,920.43
研发费用|5|36,545,441.70|35,268,131.64
财务费用|6|5,983,640.67|5,185,271.43
其中：利息费用||12,252,456.01|7,434,047.34
利息收入||8,923,425.50|3,573,707.33
加：其他收益|7|5,140,409.98|4,603,233.72
投资收益（损失以“－”号填列）|8|20,382,591.82|3,600,008.29
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|9|-17,841,244.71|-2,293,955.03
资产减值损失（损失以“-”号填列）|10|-5,756,059.85|-4,082,815.34
资产处置收益（损失以“－”号填列）|11|-1,508,431.04|10,922.93
三、营业利润（亏损以“－”号填列）||-767,421.47|34,983,628.27
加：营业外收入|12|10,411.26|9,337.36
减：营业外支出|13|1,365,127.84|487,834.35
四、利润总额（亏损总额以“－”号填列）||-2,122,138.05|34,505,131.28
减：所得税费用|14|389,454.19|5,773,539.17
五、净利润（净亏损以“－”号填列）||-2,511,592.24|28,731,592.11
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-2,511,592.24|28,731,592.11
2.终止经营净利润（净亏损以“－”号填列）|||
page|64
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||16,609,364.38|38,505,659.75
2.少数股东损益（净亏损以“-”号填列）||-19,120,956.62|-9,774,067.64
六、其他综合收益的税后净额|||-4,149,647.88
（一）归属母公司所有者的其他综合收益的税后净额|||-4,149,647.88
1．不能重分类进损益的其他综合收益|||-4,149,647.88
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||-4,149,647.88
（4）企业自身信用风险公允价值变动|||
（5）其他|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-2,511,592.24|24,581,944.23
（一）归属于母公司所有者的综合收益总额||16,609,364.38|34,356,011.87
（二）归属于少数股东的综合收益总额||-19,120,956.62|-9,774,067.64
八、每股收益：|||
（一）基本每股收益(元/股)||0.08|0.19
（二）稀释每股收益(元/股)||0.08|0.19
