page|62
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|1|9,909,373,765.85|7,265,329,660.21
结算备付金|||
拆出资金|||
交易性金融资产|2||
衍生金融资产|3||
page|63
应收票据|4|323,670,200.00|341,091,043.89
应收账款|5|527,986,056.83|123,181,125.29
应收款项融资|6|658,113,517.51|1,396,433,086.45
预付款项|7|626,431,649.48|318,763,269.17
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|24,023,125.46|39,483,846.50
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|9|3,038,208,601.74|2,453,921,625.77
合同资产|10||
持有待售资产|11||3,574,541,721.55
一年内到期的非流动资产|12||
其他流动资产|13|272,705,977.37|98,290,857.75
流动资产合计||15,380,512,894.24|15,611,036,236.58
非流动资产：|||
发放贷款和垫款|||
债权投资|14||
其他债权投资|15||
长期应收款|16||
长期股权投资|17|11,442,763.21|10,681,590.83
其他权益工具投资|18||
其他非流动金融资产|19|607,850,000.00|307,850,000.00
投资性房地产|20||
固定资产|21|9,369,114,932.97|8,775,215,071.62
在建工程|22|1,345,531,082.75|694,578,280.50
生产性生物资产|23||
油气资产|24||
使用权资产|25|143,827,437.74|
无形资产|26|2,219,096,924.81|2,284,309,740.83
开发支出|27||
商誉|28||
长期待摊费用|29|66,874,214.84|75,789,265.98
递延所得税资产|30|97,756,874.24|67,151,363.50
其他非流动资产|31|21,447,194.00|23,249,093.93
非流动资产合计||13,882,941,424.56|12,238,824,407.19
资产总计||29,263,454,318.80|27,849,860,643.77
流动负债：|||
短期借款|32|201,100,000.00|50,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|33||
衍生金融负债|34||
page|64
应付票据|35|2,238,050,722.36|1,635,581,756.95
应付账款|36|2,506,254,360.69|1,674,729,740.64
预收款项|37||2,560,352.90
合同负债|38|2,133,599,014.78|1,979,330,699.78
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|39|282,053,900.37|282,837,626.72
应交税费|40|264,989,451.78|373,451,626.15
其他应付款|41|452,004,987.15|388,327,437.89
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|42||928,011,423.90
一年内到期的非流动负债|43|33,815,906.85|18,961,215.00
其他流动负债|44|270,175,798.62|252,003,015.82
流动负债合计||8,382,044,142.60|7,585,794,895.75
非流动负债：|||
保险合同准备金|||
长期借款|45||
应付债券|46||
其中：优先股|||
永续债|||
租赁负债|47|125,350,007.80|
长期应付款|48|56,883,645.00|75,844,860.00
长期应付职工薪酬|49||
预计负债|50||
递延收益|51|100,320,039.38|89,234,313.62
递延所得税负债||44,759,750.12|
其他非流动负债|52||
非流动负债合计||327,313,442.30|165,079,173.62
负债合计||8,709,357,584.90|7,750,874,069.37
所有者权益（或股东权益）：|||
实收资本（或股本）|53|3,377,189,083.00|3,377,189,083.00
其他权益工具|54||
其中：优先股|||
永续债|||
资本公积|55|10,022,403,769.79|10,367,644,251.53
减：库存股|56||
其他综合收益|57||
专项储备|58|2,425,890.19|2,362,608.59
盈余公积|59|845,282,342.36|743,992,484.11
page|65
一般风险准备|||
未分配利润|60|6,299,859,386.86|5,435,928,733.83
归属于母公司所有者权益（或股东权益）合计||20,547,160,472.20|19,927,117,161.06
少数股东权益||6,936,261.70|171,869,413.34
所有者权益（或股东权益）合计||20,554,096,733.90|20,098,986,574.40
负债和所有者权益（或股东权益）总计||29,263,454,318.80|27,849,860,643.77
