page|68
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||6,486,408,651.88|3,213,723,330.48
交易性金融资产||38,077,703.92|
应收账款||16,031,078.05|12,989,692.08
预付款项||44,678,187.98|15,744,720.84
其他应收款||1,397,228,398.98|3,598,955,659.66
其中：应收利息||191,064,382.11|43,778,639.83
存货||4,296,061,444.25|3,343,667,332.25
其他流动资产||3,099,955,902.50|1,881,555,496.47
流动资产合计||15,378,441,367.56|12,066,636,231.78
非流动资产：|||
可供出售金融资产|||1,049,122,871.19
长期应收款||61,250,000.00|61,250,000.00
长期股权投资||1,771,420,054.57|1,160,519,694.28
其他权益工具投资||642,187,968.78|
其他非流动金融资产||1,519,449,439.02|
投资性房地产||1,863,218,356.40|1,496,313,278.66
固定资产||4,783,819,070.71|5,112,199,875.16
在建工程||865,754,600.02|1,084,957,460.94
无形资产||3,456,137,246.02|3,788,814,937.54
长期待摊费用||139,502,382.87|151,227,270.98
递延所得税资产||180,404,801.30|151,051,999.18
其他非流动资产||661,648,707.19|755,764,668.00
非流动资产合计||15,944,792,626.88|14,811,222,055.93
资产总计||31,323,233,994.44|26,877,858,287.71
流动负债：|||
短期借款||4,178,903,704.82|3,909,685,656.00
应付票据|||2,000,000.00
应付账款||525,241,493.48|693,710,613.53
预收款项||4,508,455,128.63|4,441,620,250.74
应付职工薪酬||197,174,419.96|134,731,203.41
应交税费||280,184,253.26|233,794,428.55
其他应付款||909,483,132.47|937,336,820.49
其中：应付利息|||73,445,966.32
一年内到期的非流动负债||270,332,413.94|1,758,982,654.35
其他流动负债||2,023,012,118.22|1,003,079,258.69
流动负债合计||12,892,786,664.78|13,114,940,885.76
非流动负债：|||
长期借款||530,694,313.98|800,000,000.00
应付债券||4,564,291,387.81|996,358,694.57
预计负债||110,620,306.10|110,620,306.10
递延收益||27,966,750.98|30,486,663.29
递延所得税负债||112,574,338.69|361,676.79
其他非流动负债||1,148.89|74,459.44
非流动负债合计||5,346,148,246.45|1,937,901,800.19
负债合计||18,238,934,911.23|15,052,842,685.95
所有者权益（或股东权益）：|||
实收资本（或股本）||5,443,214,176.00|5,443,214,176.00
资本公积||1,524,183,779.64|1,520,831,406.81
其他综合收益||66,267,192.74|-32,317,790.35
盈余公积||1,236,166,911.81|1,080,217,404.75
未分配利润||4,750,787,389.17|3,750,079,863.58
归属于母公司所有者权益（或股东权益）合计||13,020,619,449.36|11,762,025,060.79
少数股东权益||63,679,633.85|62,990,540.97
所有者权益（或股东权益）合计||13,084,299,083.21|11,825,015,601.76
负债和所有者权益（或股东权益）总计||31,323,233,994.44|26,877,858,287.71
