page|89
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,343,828,919.51|3,842,502,603.81
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|34,343,485.22|159,737,820.68
经营活动现金流入小计|3,378,172,404.73|4,002,240,424.49
购买商品、接受劳务支付的现金|2,790,516,416.60|3,126,706,099.95
客户贷款及垫款净增加额||
page|90
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|199,311,230.25|202,823,160.04
支付的各项税费|97,134,445.32|82,766,773.12
支付其他与经营活动有关的现金|199,866,060.82|196,478,996.66
经营活动现金流出小计|3,286,828,152.99|3,608,775,029.77
经营活动产生的现金流量净额|91,344,251.74|393,465,394.72
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|10,000,000.00|10,245,728.00
处置固定资产、无形资产和其他长期资产收回的现金净额|10,600.00|16,914,152.88
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|437,925,984.07|231,383,532.02
投资活动现金流入小计|447,936,584.07|258,543,412.90
购建固定资产、无形资产和其他长期资产支付的现金|22,306,258.16|27,351,931.82
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|417,500,000.00|545,200,000.00
投资活动现金流出小计|439,806,258.16|572,551,931.82
投资活动产生的现金流量净额|8,130,325.91|-314,008,518.92
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|2,443,859,860.36|1,964,748,616.03
收到其他与筹资活动有关的现金|505,971,869.63|89,000,956.90
page|91
筹资活动现金流入小计|2,949,831,729.99|2,053,749,572.93
偿还债务支付的现金|2,352,093,355.70|2,109,665,980.99
分配股利、利润或偿付利息支付的现金|101,020,610.93|108,171,060.59
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|611,146,851.62|45,971,254.50
筹资活动现金流出小计|3,064,260,818.25|2,263,808,296.08
筹资活动产生的现金流量净额|-114,429,088.26|-210,058,723.15
四、汇率变动对现金及现金等价物的影响|-999,027.97|4,362,620.83
五、现金及现金等价物净增加额|-15,953,538.58|-126,239,226.52
加：期初现金及现金等价物余额|128,012,685.23|254,251,911.75
六、期末现金及现金等价物余额|112,059,146.65|128,012,685.23
