page|98
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
page|99
销售商品、提供劳务收到的现金||114,214,079|104,873,734
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||382,651|255,633
收到其他与经营活动有关的现金|七、78|1,759,329|699,236
经营活动现金流入小计||116,356,059|105,828,603
购买商品、接受劳务支付的现金||90,497,333|59,637,239
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||8,812,022|7,840,419
支付的各项税费||5,870,250|7,954,448
支付其他与经营活动有关的现金|七、78|2,931,114|3,642,779
经营活动现金流出小计||108,110,719|79,074,885
经营活动产生的现金流量净额|七、79|8,245,340|26,753,718
二、投资活动产生的现金流量：|||
收回投资收到的现金||6,226|474,252
取得投资收益收到的现金||1,258,100|1,286,701
处置固定资产、无形资产和其他长期资产收回的现金净额||264,838|897,725
处置子公司及其他营业单位收到的现金净额||11,378|258,630
收到其他与投资活动有关的现金|七、78|277,800|149,107
page|100
投资活动现金流入小计||1,818,342|3,066,415
购建固定资产、无形资产和其他长期资产支付的现金||14,026,246|16,633,463
投资支付的现金||841,181|233,064
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|66,347|214,104
投资活动现金流出小计||14,933,774|17,080,631
投资活动产生的现金流量净额||-13,115,432|-14,014,216
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,764,182|8,508,955
其中：子公司吸收少数股东投资收到的现金||264,182|508,955
取得借款收到的现金||122,494,713|83,995,572
收到其他与筹资活动有关的现金|七、78|4,309,374|4,089,375
筹资活动现金流入小计||128,568,269|96,593,902
偿还债务支付的现金||103,789,570|94,777,454
分配股利、利润或偿付利息支付的现金||11,693,660|10,983,343
其中：子公司支付给少数股东的股利、利润||2,205,072|2,408,669
支付其他与筹资活动有关的现金|七、78|5,018,923|3,681,908
筹资活动现金流出小计||120,502,153|109,442,705
筹资活动产生的现金流量净额||8,066,116|-12,848,803
四、汇率变动对现金及现金等价物的影响||-3,235|2,016
五、现金及现金等价物净增加额||3,192,789|-107,285
加：期初现金及现金等价物余额||7,856,964|7,964,249
六、期末现金及现金等价物余额  七、79||11,049,753|7,856,964
