page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,537,813,122.67|3,912,693,229.30
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||277,363.09
收到其他与经营活动有关的现金||111,281,024.77|92,108,997.79
经营活动现金流入小计||4,649,094,147.44|4,005,079,590.18
购买商品、接受劳务支付的现金||2,006,693,816.12|1,733,578,165.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,516,121,655.98|1,254,010,991.92
支付的各项税费||330,866,334.18|284,800,035.49
支付其他与经营活动有关的现金||391,202,448.63|328,431,455.10
经营活动现金流出小计||4,244,884,254.91|3,600,820,648.03
经营活动产生的现金流量净额||404,209,892.53|404,258,942.15
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,167,100,000.00|1,293,927,000.00
取得投资收益收到的现金||10,346,125.86|21,328,667.43
处置固定资产、无形资产和其他长期资产收回的现金净额||786,006.99|3,397,577.43
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,178,232,132.85|1,318,653,244.86
购建固定资产、无形资产和其他长期资产支付的现金||69,224,812.55|35,864,251.67
投资支付的现金||1,154,808,549.00|1,167,461,610.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||50,174,650.21|-18,864,442.18
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,274,208,011.76|1,184,461,419.49
page|77
投资活动产生的现金流量净额||-95,975,878.91|134,191,825.37
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,813,883.83|44,108,885.50
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||382,000,000|365,887,219.68
收到其他与筹资活动有关的现金||3,191,018.82|30,000,000.00
筹资活动现金流入小计||400,004,902.65|439,996,105.18
偿还债务支付的现金||480,887,219.68|369,000,000.00
分配股利、利润或偿付利息支付的现金||136,522,321.71|147,099,050.55
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||44,387,883.78|60,028,234.84
筹资活动现金流出小计||661,797,425.17|576,127,285.39
筹资活动产生的现金流量净额||-261,792,522.52|-136,131,180.21
四、汇率变动对现金及现金等价物的影响||3,070.34|34,683.02
五、现金及现金等价物净增加额||46,444,561.44|402,354,270.33
加：期初现金及现金等价物余额||1,482,157,188.85|1,079,802,918.52
六、期末现金及现金等价物余额||1,528,601,750.29|1,482,157,188.85
