page|60
项目|附注|2019 年度|2018 年度
一、营业总收入||3,043,783,250.03|2,947,371,480.29
其中：营业收入||3,043,783,250.03|2,947,371,480.29
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,293,506,899.20|2,364,868,669.71
其中：营业成本||1,968,216,192.00|1,975,263,227.52
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||54,753,993.58|58,411,806.08
销售费用||49,865,109.87|59,254,235.80
管理费用||164,320,992.11|186,805,601.78
研发费用|||
财务费用||56,350,611.64|85,133,798.53
其中：利息费用||67,978,156.58|88,847,244.31
利息收入||11,942,460.95|8,004,332.58
加：其他收益||16,829,236.12|19,860,388.12
page|61
投资收益（损失以“－”号填列）||22,140,747.26|22,134,797.40
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||361,438.01|-182,233.04
信用减值损失（损失以“-”号填列）||5,574,082.79|
资产减值损失（损失以“-”号填列）||-4,681,216.73|-103,288,637.09
资产处置收益（损失以“－”号填列）||19,621,469.63|40,352,243.68
三、营业利润（亏损以“－”号填列）||810,122,107.91|561,379,369.65
加：营业外收入||1,903,617.29|4,632,888.87
减：营业外支出||155,015,401.71|52,530,721.89
四、利润总额（亏损总额以“－”号填列）||657,010,323.49|513,481,536.63
减：所得税费用||153,819,770.40|102,260,445.55
五、净利润（净亏损以“－”号填列）||503,190,553.09|411,221,091.08
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||503,190,553.09|411,221,091.08
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||466,908,623.75|337,497,650.07
2.少数股东损益（净亏损以“-”号填列）||36,281,929.34|73,723,441.01
六、其他综合收益的税后净额||119,738,034.00|-55,227,743.99
（一）归属母公司所有者的其他综合收益的税后净额||119,738,034.00|-55,227,743.99
1．不能重分类进损益的其他综合收益||119,738,034.00|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||119,738,034.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||-55,227,743.99
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-55,227,743.99
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||622,928,587.09|355,993,347.09
（一）归属于母公司所有者的综合收益总额||586,646,657.75|282,269,906.08
（二）归属于少数股东的综合收益总额||36,281,929.34|73,723,441.01
八、每股收益：|||
（一）基本每股收益(元/股)||1.223|0.88
（二）稀释每股收益(元/股)||1.223|0.88
